id	incident_key	option_key	value
27285182	sw_gifts_our_region_defects_defeat_vik_reg_dun_duirn	GEN_CND_REGION	vik_reg_dun_duirn
27285183	sw_gifts_our_region_defects_defeat_vik_reg_dun_duirn	VAR_CHANCE	100
27285184	sw_gifts_our_region_defects_defeat_vik_reg_dun_duirn	GEN_CND_OWNS	
27285185	sw_gifts_our_region_defects_defeat_vik_reg_dun_eachainn	GEN_TARGET_REGION	
27285186	sw_gifts_our_region_defects_defeat_vik_reg_dun_eachainn	GEN_CND_REGION	vik_reg_dun_eachainn
27285187	sw_gifts_our_region_defects_defeat_vik_reg_dun_eachainn	VAR_CHANCE	100
27285188	sw_gifts_our_region_defects_defeat_vik_reg_dun_eachainn	GEN_CND_OWNS	
27285189	sw_gifts_our_region_defects_defeat_vik_reg_dun_na_ngall	GEN_TARGET_REGION	
27285190	sw_gifts_our_region_defects_defeat_vik_reg_dun_na_ngall	GEN_CND_REGION	vik_reg_dun_na_ngall
27285191	sw_gifts_our_region_defects_defeat_vik_reg_dun_na_ngall	VAR_CHANCE	100
27285192	sw_gifts_our_region_defects_defeat_vik_reg_dun_na_ngall	GEN_CND_OWNS	
27285193	sw_gifts_our_region_defects_defeat_vik_reg_dun_nechtain	GEN_TARGET_REGION	
27285194	sw_gifts_our_region_defects_defeat_vik_reg_dun_nechtain	GEN_CND_REGION	vik_reg_dun_nechtain
27285195	sw_gifts_our_region_defects_defeat_vik_reg_dun_nechtain	VAR_CHANCE	100
27285196	sw_gifts_our_region_defects_defeat_vik_reg_dun_nechtain	GEN_CND_OWNS	
27285197	sw_gifts_our_region_defects_defeat_vik_reg_dun_ollaig	GEN_TARGET_REGION	
27285198	sw_gifts_our_region_defects_defeat_vik_reg_dun_ollaig	GEN_CND_REGION	vik_reg_dun_ollaig
27285199	sw_gifts_our_region_defects_defeat_vik_reg_dun_ollaig	VAR_CHANCE	100
27285200	sw_gifts_our_region_defects_defeat_vik_reg_dun_ollaig	GEN_CND_OWNS	
27285201	sw_gifts_our_region_defects_defeat_vik_reg_dunholm	GEN_TARGET_REGION	
27285202	sw_gifts_our_region_defects_defeat_vik_reg_dunholm	GEN_CND_REGION	vik_reg_dunholm
27285203	sw_gifts_our_region_defects_defeat_vik_reg_dunholm	VAR_CHANCE	100
27285204	sw_gifts_our_region_defects_defeat_vik_reg_dunholm	GEN_CND_OWNS	
27285205	sw_gifts_our_region_defects_defeat_vik_reg_dynbaer	GEN_TARGET_REGION	
27285206	sw_gifts_our_region_defects_defeat_vik_reg_dynbaer	GEN_CND_REGION	vik_reg_dynbaer
27285207	sw_gifts_our_region_defects_defeat_vik_reg_dynbaer	VAR_CHANCE	100
27285208	sw_gifts_our_region_defects_defeat_vik_reg_dynbaer	GEN_CND_OWNS	
27285209	sw_gifts_our_region_defects_defeat_vik_reg_earmutha	GEN_TARGET_REGION	
27285210	sw_gifts_our_region_defects_defeat_vik_reg_earmutha	GEN_CND_REGION	vik_reg_earmutha
27285211	sw_gifts_our_region_defects_defeat_vik_reg_earmutha	VAR_CHANCE	100
27285212	sw_gifts_our_region_defects_defeat_vik_reg_earmutha	GEN_CND_OWNS	
27285213	sw_gifts_our_region_defects_defeat_vik_reg_ebbesham	GEN_TARGET_REGION	
27285214	sw_gifts_our_region_defects_defeat_vik_reg_ebbesham	GEN_CND_REGION	vik_reg_ebbesham
27285215	sw_gifts_our_region_defects_defeat_vik_reg_ebbesham	VAR_CHANCE	100
27285216	sw_gifts_our_region_defects_defeat_vik_reg_ebbesham	GEN_CND_OWNS	
27285217	sw_gifts_our_region_defects_defeat_vik_reg_elig	GEN_TARGET_REGION	
27285218	sw_gifts_our_region_defects_defeat_vik_reg_elig	GEN_CND_REGION	vik_reg_elig
27285219	sw_gifts_our_region_defects_defeat_vik_reg_elig	VAR_CHANCE	100
27285220	sw_gifts_our_region_defects_defeat_vik_reg_elig	GEN_CND_OWNS	
27285221	sw_gifts_our_region_defects_defeat_vik_reg_eofesham	GEN_TARGET_REGION	
27285222	sw_gifts_our_region_defects_defeat_vik_reg_eofesham	GEN_CND_REGION	vik_reg_eofesham
27285223	sw_gifts_our_region_defects_defeat_vik_reg_eofesham	VAR_CHANCE	100
27285224	sw_gifts_our_region_defects_defeat_vik_reg_eofesham	GEN_CND_OWNS	
27285225	sw_gifts_our_region_defects_defeat_vik_reg_ethandun	GEN_TARGET_REGION	
27285226	sw_gifts_our_region_defects_defeat_vik_reg_ethandun	GEN_CND_REGION	vik_reg_ethandun
27285227	sw_gifts_our_region_defects_defeat_vik_reg_ethandun	VAR_CHANCE	100
27285228	sw_gifts_our_region_defects_defeat_vik_reg_ethandun	GEN_CND_OWNS	
27285229	sw_gifts_our_region_defects_defeat_vik_reg_ferna	GEN_TARGET_REGION	
27285230	sw_gifts_our_region_defects_defeat_vik_reg_ferna	GEN_CND_REGION	vik_reg_ferna
27285231	sw_gifts_our_region_defects_defeat_vik_reg_ferna	VAR_CHANCE	100
27285232	sw_gifts_our_region_defects_defeat_vik_reg_ferna	GEN_CND_OWNS	
27285233	sw_gifts_our_region_defects_defeat_vik_reg_flichesburg	GEN_TARGET_REGION	
27285234	sw_gifts_our_region_defects_defeat_vik_reg_flichesburg	GEN_CND_REGION	vik_reg_flichesburg
27285235	sw_gifts_our_region_defects_defeat_vik_reg_flichesburg	VAR_CHANCE	100
27285236	sw_gifts_our_region_defects_defeat_vik_reg_flichesburg	GEN_CND_OWNS	
27285237	sw_gifts_our_region_defects_defeat_vik_reg_forais	GEN_TARGET_REGION	
27285238	sw_gifts_our_region_defects_defeat_vik_reg_forais	GEN_CND_REGION	vik_reg_forais
27285239	sw_gifts_our_region_defects_defeat_vik_reg_forais	VAR_CHANCE	100
27285240	sw_gifts_our_region_defects_defeat_vik_reg_forais	GEN_CND_OWNS	
27285241	sw_gifts_our_region_defects_defeat_vik_reg_gipeswic	GEN_TARGET_REGION	
27285242	sw_gifts_our_region_defects_defeat_vik_reg_gipeswic	GEN_CND_REGION	vik_reg_gipeswic
27285243	sw_gifts_our_region_defects_defeat_vik_reg_gipeswic	VAR_CHANCE	100
27285244	sw_gifts_our_region_defects_defeat_vik_reg_gipeswic	GEN_CND_OWNS	
27285245	sw_gifts_our_region_defects_defeat_vik_reg_glastingburi	GEN_TARGET_REGION	
27285246	sw_gifts_our_region_defects_defeat_vik_reg_glastingburi	GEN_CND_REGION	vik_reg_glastingburi
27285247	sw_gifts_our_region_defects_defeat_vik_reg_glastingburi	VAR_CHANCE	100
27285248	sw_gifts_our_region_defects_defeat_vik_reg_glastingburi	GEN_CND_OWNS	
27285249	sw_gifts_our_region_defects_defeat_vik_reg_gleann_da_loch	GEN_TARGET_REGION	
27285250	sw_gifts_our_region_defects_defeat_vik_reg_gleann_da_loch	GEN_CND_REGION	vik_reg_gleann_da_loch
27285251	sw_gifts_our_region_defects_defeat_vik_reg_gleann_da_loch	VAR_CHANCE	100
27285252	sw_gifts_our_region_defects_defeat_vik_reg_gleann_da_loch	GEN_CND_OWNS	
27285253	sw_gifts_our_region_defects_defeat_vik_reg_guldeford	GEN_TARGET_REGION	
27285254	sw_gifts_our_region_defects_defeat_vik_reg_guldeford	GEN_CND_REGION	vik_reg_guldeford
27285255	sw_gifts_our_region_defects_defeat_vik_reg_guldeford	VAR_CHANCE	100
27285256	sw_gifts_our_region_defects_defeat_vik_reg_guldeford	GEN_CND_OWNS	
27285257	sw_gifts_our_region_defects_defeat_vik_reg_gyruum	GEN_TARGET_REGION	
27285258	sw_gifts_our_region_defects_defeat_vik_reg_gyruum	GEN_CND_REGION	vik_reg_gyruum
27285259	sw_gifts_our_region_defects_defeat_vik_reg_gyruum	VAR_CHANCE	100
27285260	sw_gifts_our_region_defects_defeat_vik_reg_gyruum	GEN_CND_OWNS	
27285261	sw_gifts_our_region_defects_defeat_vik_reg_hagustaldes	GEN_TARGET_REGION	
27285262	sw_gifts_our_region_defects_defeat_vik_reg_hagustaldes	GEN_CND_REGION	vik_reg_hagustaldes
27285263	sw_gifts_our_region_defects_defeat_vik_reg_hagustaldes	VAR_CHANCE	100
27285264	sw_gifts_our_region_defects_defeat_vik_reg_hagustaldes	GEN_CND_OWNS	
27285265	sw_gifts_our_region_defects_defeat_vik_reg_haverfordia	GEN_TARGET_REGION	
27285266	sw_gifts_our_region_defects_defeat_vik_reg_haverfordia	GEN_CND_REGION	vik_reg_haverfordia
27285267	sw_gifts_our_region_defects_defeat_vik_reg_haverfordia	VAR_CHANCE	100
27285268	sw_gifts_our_region_defects_defeat_vik_reg_haverfordia	GEN_CND_OWNS	
27285269	sw_gifts_our_region_defects_defeat_vik_reg_hereford	GEN_TARGET_REGION	
27285270	sw_gifts_our_region_defects_defeat_vik_reg_hereford	GEN_CND_REGION	vik_reg_hereford
27285271	sw_gifts_our_region_defects_defeat_vik_reg_hereford	VAR_CHANCE	100
27285272	sw_gifts_our_region_defects_defeat_vik_reg_hereford	GEN_CND_OWNS	
27285273	sw_gifts_our_region_defects_defeat_vik_reg_herutford	GEN_TARGET_REGION	
27285274	sw_gifts_our_region_defects_defeat_vik_reg_herutford	GEN_CND_REGION	vik_reg_herutford
27285275	sw_gifts_our_region_defects_defeat_vik_reg_herutford	VAR_CHANCE	100
27285276	sw_gifts_our_region_defects_defeat_vik_reg_herutford	GEN_CND_OWNS	
27285277	sw_gifts_our_region_defects_defeat_vik_reg_heslerton	GEN_TARGET_REGION	
27285278	sw_gifts_our_region_defects_defeat_vik_reg_heslerton	GEN_CND_REGION	vik_reg_heslerton
27285279	sw_gifts_our_region_defects_defeat_vik_reg_heslerton	VAR_CHANCE	100
27285280	sw_gifts_our_region_defects_defeat_vik_reg_heslerton	GEN_CND_OWNS	
27285281	sw_gifts_our_region_defects_defeat_vik_reg_hripum	GEN_TARGET_REGION	
27285282	sw_gifts_our_region_defects_defeat_vik_reg_hripum	GEN_CND_REGION	vik_reg_hripum
27285283	sw_gifts_our_region_defects_defeat_vik_reg_hripum	VAR_CHANCE	100
27285284	sw_gifts_our_region_defects_defeat_vik_reg_hripum	GEN_CND_OWNS	
27285285	sw_gifts_our_region_defects_defeat_vik_reg_huntandun	GEN_TARGET_REGION	
27285286	sw_gifts_our_region_defects_defeat_vik_reg_huntandun	GEN_CND_REGION	vik_reg_huntandun
27285287	sw_gifts_our_region_defects_defeat_vik_reg_huntandun	VAR_CHANCE	100
27285288	sw_gifts_our_region_defects_defeat_vik_reg_huntandun	GEN_CND_OWNS	
27285289	sw_gifts_our_region_defects_defeat_vik_reg_hwitan_aerne	GEN_TARGET_REGION	
27285290	sw_gifts_our_region_defects_defeat_vik_reg_hwitan_aerne	GEN_CND_REGION	vik_reg_hwitan_aerne
27285291	sw_gifts_our_region_defects_defeat_vik_reg_hwitan_aerne	VAR_CHANCE	100
27285292	sw_gifts_our_region_defects_defeat_vik_reg_hwitan_aerne	GEN_CND_OWNS	
27285293	sw_gifts_our_region_defects_defeat_vik_reg_imblech_ibair	GEN_TARGET_REGION	
27285294	sw_gifts_our_region_defects_defeat_vik_reg_imblech_ibair	GEN_CND_REGION	vik_reg_imblech_ibair
27285295	sw_gifts_our_region_defects_defeat_vik_reg_imblech_ibair	VAR_CHANCE	100
27285296	sw_gifts_our_region_defects_defeat_vik_reg_imblech_ibair	GEN_CND_OWNS	
27285297	sw_gifts_our_region_defects_defeat_vik_reg_inber_nise	GEN_TARGET_REGION	
27285298	sw_gifts_our_region_defects_defeat_vik_reg_inber_nise	GEN_CND_REGION	vik_reg_inber_nise
27285299	sw_gifts_our_region_defects_defeat_vik_reg_inber_nise	VAR_CHANCE	100
27285300	sw_gifts_our_region_defects_defeat_vik_reg_inber_nise	GEN_CND_OWNS	
27285301	sw_gifts_our_region_defects_defeat_vik_reg_inis_cathaigh	GEN_TARGET_REGION	
27285302	sw_gifts_our_region_defects_defeat_vik_reg_inis_cathaigh	GEN_CND_REGION	vik_reg_inis_cathaigh
27285303	sw_gifts_our_region_defects_defeat_vik_reg_inis_cathaigh	VAR_CHANCE	100
27285304	sw_gifts_our_region_defects_defeat_vik_reg_inis_cathaigh	GEN_CND_OWNS	
27285305	sw_gifts_our_region_defects_defeat_vik_reg_inis_patraic	GEN_TARGET_REGION	
27285306	sw_gifts_our_region_defects_defeat_vik_reg_inis_patraic	GEN_CND_REGION	vik_reg_inis_patraic
27285307	sw_gifts_our_region_defects_defeat_vik_reg_inis_patraic	VAR_CHANCE	100
27285308	sw_gifts_our_region_defects_defeat_vik_reg_inis_patraic	GEN_CND_OWNS	
27285309	sw_gifts_our_region_defects_defeat_vik_reg_laewe	GEN_TARGET_REGION	
27285310	sw_gifts_our_region_defects_defeat_vik_reg_laewe	GEN_CND_REGION	vik_reg_laewe
27285311	sw_gifts_our_region_defects_defeat_vik_reg_laewe	VAR_CHANCE	100
27285312	sw_gifts_our_region_defects_defeat_vik_reg_laewe	GEN_CND_OWNS	
27285313	sw_gifts_our_region_defects_defeat_vik_reg_lann_afan	GEN_TARGET_REGION	
27285314	sw_gifts_our_region_defects_defeat_vik_reg_lann_afan	GEN_CND_REGION	vik_reg_lann_afan
27285315	sw_gifts_our_region_defects_defeat_vik_reg_lann_afan	VAR_CHANCE	100
27285316	sw_gifts_our_region_defects_defeat_vik_reg_lann_afan	GEN_CND_OWNS	
27285317	sw_gifts_our_region_defects_defeat_vik_reg_lann_cors	GEN_TARGET_REGION	
27285318	sw_gifts_our_region_defects_defeat_vik_reg_lann_cors	GEN_CND_REGION	vik_reg_lann_cors
27285319	sw_gifts_our_region_defects_defeat_vik_reg_lann_cors	VAR_CHANCE	100
27285320	sw_gifts_our_region_defects_defeat_vik_reg_lann_cors	GEN_CND_OWNS	
27285321	sw_gifts_our_region_defects_defeat_vik_reg_lann_dewi	GEN_TARGET_REGION	
27285322	sw_gifts_our_region_defects_defeat_vik_reg_lann_dewi	GEN_CND_REGION	vik_reg_lann_dewi
27285323	sw_gifts_our_region_defects_defeat_vik_reg_lann_dewi	VAR_CHANCE	100
27285324	sw_gifts_our_region_defects_defeat_vik_reg_lann_dewi	GEN_CND_OWNS	
27285325	sw_gifts_our_region_defects_defeat_vik_reg_lann_idloes	GEN_TARGET_REGION	
27285326	sw_gifts_our_region_defects_defeat_vik_reg_lann_idloes	GEN_CND_REGION	vik_reg_lann_idloes
27285327	sw_gifts_our_region_defects_defeat_vik_reg_lann_idloes	VAR_CHANCE	100
27285328	sw_gifts_our_region_defects_defeat_vik_reg_lann_idloes	GEN_CND_OWNS	
27285329	sw_gifts_our_region_defects_defeat_vik_reg_lann_ildut	GEN_TARGET_REGION	
27285330	sw_gifts_our_region_defects_defeat_vik_reg_lann_ildut	GEN_CND_REGION	vik_reg_lann_ildut
27285331	sw_gifts_our_region_defects_defeat_vik_reg_lann_ildut	VAR_CHANCE	100
27285332	sw_gifts_our_region_defects_defeat_vik_reg_lann_ildut	GEN_CND_OWNS	
27285333	sw_gifts_our_region_defects_defeat_vik_reg_lann_padarn	GEN_TARGET_REGION	
27285334	sw_gifts_our_region_defects_defeat_vik_reg_lann_padarn	GEN_CND_REGION	vik_reg_lann_padarn
27285335	sw_gifts_our_region_defects_defeat_vik_reg_lann_padarn	VAR_CHANCE	100
27285336	sw_gifts_our_region_defects_defeat_vik_reg_lann_padarn	GEN_CND_OWNS	
27285337	sw_gifts_our_region_defects_defeat_vik_reg_latharn	GEN_TARGET_REGION	
27285338	sw_gifts_our_region_defects_defeat_vik_reg_latharn	GEN_CND_REGION	vik_reg_latharn
27285339	sw_gifts_our_region_defects_defeat_vik_reg_latharn	VAR_CHANCE	100
27285340	sw_gifts_our_region_defects_defeat_vik_reg_latharn	GEN_CND_OWNS	
27285341	sw_gifts_our_region_defects_defeat_vik_reg_latharna	GEN_TARGET_REGION	
27285342	sw_gifts_our_region_defects_defeat_vik_reg_latharna	GEN_CND_REGION	vik_reg_latharna
27285343	sw_gifts_our_region_defects_defeat_vik_reg_latharna	VAR_CHANCE	100
27285344	sw_gifts_our_region_defects_defeat_vik_reg_latharna	GEN_CND_OWNS	
27285345	sw_gifts_our_region_defects_defeat_vik_reg_licetfelda	GEN_TARGET_REGION	
27285346	sw_gifts_our_region_defects_defeat_vik_reg_licetfelda	GEN_CND_REGION	vik_reg_licetfelda
27285347	sw_gifts_our_region_defects_defeat_vik_reg_licetfelda	VAR_CHANCE	100
27285348	sw_gifts_our_region_defects_defeat_vik_reg_licetfelda	GEN_CND_OWNS	
27285349	sw_gifts_our_region_defects_defeat_vik_reg_ligeraceaster	GEN_TARGET_REGION	
27285350	sw_gifts_our_region_defects_defeat_vik_reg_ligeraceaster	GEN_CND_REGION	vik_reg_ligeraceaster
27285351	sw_gifts_our_region_defects_defeat_vik_reg_ligeraceaster	VAR_CHANCE	100
27285352	sw_gifts_our_region_defects_defeat_vik_reg_ligeraceaster	GEN_CND_OWNS	
27285353	sw_gifts_our_region_defects_defeat_vik_reg_linns	GEN_TARGET_REGION	
27285354	sw_gifts_our_region_defects_defeat_vik_reg_linns	GEN_CND_REGION	vik_reg_linns
27285355	sw_gifts_our_region_defects_defeat_vik_reg_linns	VAR_CHANCE	100
27285356	sw_gifts_our_region_defects_defeat_vik_reg_linns	GEN_CND_OWNS	
27285357	sw_gifts_our_region_defects_defeat_vik_reg_lis_mor	GEN_TARGET_REGION	
27285358	sw_gifts_our_region_defects_defeat_vik_reg_lis_mor	GEN_CND_REGION	vik_reg_lis_mor
27285359	sw_gifts_our_region_defects_defeat_vik_reg_lis_mor	VAR_CHANCE	100
27285360	sw_gifts_our_region_defects_defeat_vik_reg_lis_mor	GEN_CND_OWNS	
27285361	sw_gifts_our_region_defects_defeat_vik_reg_liwtune	GEN_TARGET_REGION	
27285362	sw_gifts_our_region_defects_defeat_vik_reg_liwtune	GEN_CND_REGION	vik_reg_liwtune
27285363	sw_gifts_our_region_defects_defeat_vik_reg_liwtune	VAR_CHANCE	100
27285364	sw_gifts_our_region_defects_defeat_vik_reg_liwtune	GEN_CND_OWNS	
27285365	sw_gifts_our_region_defects_defeat_vik_reg_loch_gabhair	GEN_TARGET_REGION	
27285366	sw_gifts_our_region_defects_defeat_vik_reg_loch_gabhair	GEN_CND_REGION	vik_reg_loch_gabhair
27285367	sw_gifts_our_region_defects_defeat_vik_reg_loch_gabhair	VAR_CHANCE	100
27285368	sw_gifts_our_region_defects_defeat_vik_reg_loch_gabhair	GEN_CND_OWNS	
27285369	sw_gifts_our_region_defects_defeat_vik_reg_loch_raich	GEN_TARGET_REGION	
27285370	sw_gifts_our_region_defects_defeat_vik_reg_loch_raich	GEN_CND_REGION	vik_reg_loch_raich
27285371	sw_gifts_our_region_defects_defeat_vik_reg_loch_raich	VAR_CHANCE	100
27285372	sw_gifts_our_region_defects_defeat_vik_reg_loch_raich	GEN_CND_OWNS	
27285373	sw_gifts_our_region_defects_defeat_vik_reg_lonceaster	GEN_TARGET_REGION	
27285374	sw_gifts_our_region_defects_defeat_vik_reg_lonceaster	GEN_CND_REGION	vik_reg_lonceaster
27285375	sw_gifts_our_region_defects_defeat_vik_reg_lonceaster	VAR_CHANCE	100
27285376	sw_gifts_our_region_defects_defeat_vik_reg_lonceaster	GEN_CND_OWNS	
27285377	sw_gifts_our_region_defects_defeat_vik_reg_lude	GEN_TARGET_REGION	
27285378	sw_gifts_our_region_defects_defeat_vik_reg_lude	GEN_CND_REGION	vik_reg_lude
27285379	sw_gifts_our_region_defects_defeat_vik_reg_lude	VAR_CHANCE	100
27285380	sw_gifts_our_region_defects_defeat_vik_reg_lude	GEN_CND_OWNS	
27285381	sw_gifts_our_region_defects_defeat_vik_reg_maeldune	GEN_TARGET_REGION	
27285382	sw_gifts_our_region_defects_defeat_vik_reg_maeldune	GEN_CND_REGION	vik_reg_maeldune
27285383	sw_gifts_our_region_defects_defeat_vik_reg_maeldune	VAR_CHANCE	100
27285384	sw_gifts_our_region_defects_defeat_vik_reg_maeldune	GEN_CND_OWNS	
27285385	sw_gifts_our_region_defects_defeat_vik_reg_mailros	GEN_TARGET_REGION	
27285386	sw_gifts_our_region_defects_defeat_vik_reg_mailros	GEN_CND_REGION	vik_reg_mailros
27285387	sw_gifts_our_region_defects_defeat_vik_reg_mailros	VAR_CHANCE	100
27285388	sw_gifts_our_region_defects_defeat_vik_reg_mailros	GEN_CND_OWNS	
27285389	sw_gifts_our_region_defects_defeat_vik_reg_mathrafal	GEN_TARGET_REGION	
27285390	sw_gifts_our_region_defects_defeat_vik_reg_mathrafal	GEN_CND_REGION	vik_reg_mathrafal
27285391	sw_gifts_our_region_defects_defeat_vik_reg_mathrafal	VAR_CHANCE	100
27285392	sw_gifts_our_region_defects_defeat_vik_reg_mathrafal	GEN_CND_OWNS	
27285393	sw_gifts_our_region_defects_defeat_vik_reg_menevia	GEN_TARGET_REGION	
27285394	sw_gifts_our_region_defects_defeat_vik_reg_menevia	GEN_CND_REGION	vik_reg_menevia
27285395	sw_gifts_our_region_defects_defeat_vik_reg_menevia	VAR_CHANCE	100
27285396	sw_gifts_our_region_defects_defeat_vik_reg_menevia	GEN_CND_OWNS	
27285397	sw_gifts_our_region_defects_defeat_vik_reg_middeherst	GEN_TARGET_REGION	
27285398	sw_gifts_our_region_defects_defeat_vik_reg_middeherst	GEN_CND_REGION	vik_reg_middeherst
27285399	sw_gifts_our_region_defects_defeat_vik_reg_middeherst	VAR_CHANCE	100
27285400	sw_gifts_our_region_defects_defeat_vik_reg_middeherst	GEN_CND_OWNS	
27285401	sw_gifts_our_region_defects_defeat_vik_reg_moige_bile	GEN_TARGET_REGION	
27285402	sw_gifts_our_region_defects_defeat_vik_reg_moige_bile	GEN_CND_REGION	vik_reg_moige_bile
27285403	sw_gifts_our_region_defects_defeat_vik_reg_moige_bile	VAR_CHANCE	100
27285404	sw_gifts_our_region_defects_defeat_vik_reg_moige_bile	GEN_CND_OWNS	
27285405	sw_gifts_our_region_defects_defeat_vik_reg_na_seciri	GEN_TARGET_REGION	
27285406	sw_gifts_our_region_defects_defeat_vik_reg_na_seciri	GEN_CND_REGION	vik_reg_na_seciri
27285407	sw_gifts_our_region_defects_defeat_vik_reg_na_seciri	VAR_CHANCE	100
27285408	sw_gifts_our_region_defects_defeat_vik_reg_na_seciri	GEN_CND_OWNS	
27285409	sw_gifts_our_region_defects_defeat_vik_reg_nedd	GEN_TARGET_REGION	
27285410	sw_gifts_our_region_defects_defeat_vik_reg_nedd	GEN_CND_REGION	vik_reg_nedd
27285411	sw_gifts_our_region_defects_defeat_vik_reg_nedd	VAR_CHANCE	100
27285412	sw_gifts_our_region_defects_defeat_vik_reg_nedd	GEN_CND_OWNS	
27285413	sw_gifts_our_region_defects_defeat_vik_reg_oswaldestroe	GEN_TARGET_REGION	
27285414	sw_gifts_our_region_defects_defeat_vik_reg_oswaldestroe	GEN_CND_REGION	vik_reg_oswaldestroe
27285415	sw_gifts_our_region_defects_defeat_vik_reg_oswaldestroe	VAR_CHANCE	100
27285416	sw_gifts_our_region_defects_defeat_vik_reg_oswaldestroe	GEN_CND_OWNS	
27285417	sw_gifts_our_region_defects_defeat_vik_reg_otergimele	GEN_TARGET_REGION	
27285418	sw_gifts_our_region_defects_defeat_vik_reg_otergimele	GEN_CND_REGION	vik_reg_otergimele
27285419	sw_gifts_our_region_defects_defeat_vik_reg_otergimele	VAR_CHANCE	100
27285420	sw_gifts_our_region_defects_defeat_vik_reg_otergimele	GEN_CND_OWNS	
27285421	sw_gifts_our_region_defects_defeat_vik_reg_oxnaforda	GEN_TARGET_REGION	
27285422	sw_gifts_our_region_defects_defeat_vik_reg_oxnaforda	GEN_CND_REGION	vik_reg_oxnaforda
27285423	sw_gifts_our_region_defects_defeat_vik_reg_oxnaforda	VAR_CHANCE	100
27285424	sw_gifts_our_region_defects_defeat_vik_reg_oxnaforda	GEN_CND_OWNS	
27285425	sw_gifts_our_region_defects_defeat_vik_reg_pefenesea	GEN_TARGET_REGION	
27285426	sw_gifts_our_region_defects_defeat_vik_reg_pefenesea	GEN_CND_REGION	vik_reg_pefenesea
27285427	sw_gifts_our_region_defects_defeat_vik_reg_pefenesea	VAR_CHANCE	100
27285428	sw_gifts_our_region_defects_defeat_vik_reg_pefenesea	GEN_CND_OWNS	
27285429	sw_gifts_our_region_defects_defeat_vik_reg_poclintun	GEN_TARGET_REGION	
27285430	sw_gifts_our_region_defects_defeat_vik_reg_poclintun	GEN_CND_REGION	vik_reg_poclintun
27285431	sw_gifts_our_region_defects_defeat_vik_reg_poclintun	VAR_CHANCE	100
27285432	sw_gifts_our_region_defects_defeat_vik_reg_poclintun	GEN_CND_OWNS	
27285433	sw_gifts_our_region_defects_defeat_vik_reg_porteceaster	GEN_TARGET_REGION	
27285434	sw_gifts_our_region_defects_defeat_vik_reg_porteceaster	GEN_CND_REGION	vik_reg_porteceaster
27285435	sw_gifts_our_region_defects_defeat_vik_reg_porteceaster	VAR_CHANCE	100
27285436	sw_gifts_our_region_defects_defeat_vik_reg_porteceaster	GEN_CND_OWNS	
27285437	sw_gifts_our_region_defects_defeat_vik_reg_rath_luraig	GEN_TARGET_REGION	
27285438	sw_gifts_our_region_defects_defeat_vik_reg_rath_luraig	GEN_CND_REGION	vik_reg_rath_luraig
27285439	sw_gifts_our_region_defects_defeat_vik_reg_rath_luraig	VAR_CHANCE	100
27285440	sw_gifts_our_region_defects_defeat_vik_reg_rath_luraig	GEN_CND_OWNS	
27285441	sw_gifts_our_region_defects_defeat_vik_reg_rinnin	GEN_TARGET_REGION	
27285442	sw_gifts_our_region_defects_defeat_vik_reg_rinnin	GEN_CND_REGION	vik_reg_rinnin
27285443	sw_gifts_our_region_defects_defeat_vik_reg_rinnin	VAR_CHANCE	100
27285444	sw_gifts_our_region_defects_defeat_vik_reg_rinnin	GEN_CND_OWNS	
27285445	sw_gifts_our_region_defects_defeat_vik_reg_rocheberie	GEN_TARGET_REGION	
27285446	sw_gifts_our_region_defects_defeat_vik_reg_rocheberie	GEN_CND_REGION	vik_reg_rocheberie
27285447	sw_gifts_our_region_defects_defeat_vik_reg_rocheberie	VAR_CHANCE	100
27285448	sw_gifts_our_region_defects_defeat_vik_reg_rocheberie	GEN_CND_OWNS	
27285449	sw_gifts_our_region_defects_defeat_vik_reg_rofeceaster	GEN_TARGET_REGION	
27285450	sw_gifts_our_region_defects_defeat_vik_reg_rofeceaster	GEN_CND_REGION	vik_reg_rofeceaster
27285451	sw_gifts_our_region_defects_defeat_vik_reg_rofeceaster	VAR_CHANCE	100
27285452	sw_gifts_our_region_defects_defeat_vik_reg_rofeceaster	GEN_CND_OWNS	
27285453	sw_gifts_our_region_defects_defeat_vik_reg_ros	GEN_TARGET_REGION	
27285454	sw_gifts_our_region_defects_defeat_vik_reg_ros	GEN_CND_REGION	vik_reg_ros
27285455	sw_gifts_our_region_defects_defeat_vik_reg_ros	VAR_CHANCE	100
27285456	sw_gifts_our_region_defects_defeat_vik_reg_ros	GEN_CND_OWNS	
27285457	sw_gifts_our_region_defects_defeat_vik_reg_ros_ailithir	GEN_TARGET_REGION	
27285458	sw_gifts_our_region_defects_defeat_vik_reg_ros_ailithir	GEN_CND_REGION	vik_reg_ros_ailithir
27285459	sw_gifts_our_region_defects_defeat_vik_reg_ros_ailithir	VAR_CHANCE	100
27285460	sw_gifts_our_region_defects_defeat_vik_reg_ros_ailithir	GEN_CND_OWNS	
27285461	sw_gifts_our_region_defects_defeat_vik_reg_ros_cuissine	GEN_TARGET_REGION	
27285462	sw_gifts_our_region_defects_defeat_vik_reg_ros_cuissine	GEN_CND_REGION	vik_reg_ros_cuissine
27285463	sw_gifts_our_region_defects_defeat_vik_reg_ros_cuissine	VAR_CHANCE	100
27285464	sw_gifts_our_region_defects_defeat_vik_reg_ros_cuissine	GEN_CND_OWNS	
