key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation
vik_general_back_missile_upkeep_northymbre		vik_general_back_missile_upkeep_northymbre	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_upkeep_strat_clut		vik_general_back_missile_upkeep_strat_clut	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_upkeep_sudreyar		vik_general_back_missile_upkeep_sudreyar	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_upkeep_west_seaxe		vik_general_back_missile_upkeep_west_seaxe	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_negotiator_circenn		vik_general_back_negotiator_circenn	vik_general_skills_circenn		10.0	8.0		0
vik_general_back_negotiator_dyflin		vik_general_back_negotiator_dyflin	vik_general_skills_dyflin		10.0	8.0		0
vik_general_back_negotiator_east_engle		vik_general_back_negotiator_east_engle	vik_general_skills_east_engle		10.0	8.0		0
vik_general_back_negotiator_mide		vik_general_back_negotiator_mide	vik_general_skills_mide		10.0	8.0		0
vik_general_back_negotiator_mierce		vik_general_back_negotiator_mierce	vik_general_skills_mierce		10.0	8.0		0
vik_general_back_negotiator_northymbre		vik_general_back_negotiator_northymbre	vik_general_skills_northymbre		10.0	8.0		0
vik_general_back_negotiator_strat_clut		vik_general_back_negotiator_strat_clut	vik_general_skills_strat_clut		10.0	8.0		0
vik_general_back_negotiator_sudreyar		vik_general_back_negotiator_sudreyar	vik_general_skills_sudreyar		10.0	8.0		0
vik_general_back_negotiator_west_seaxe		vik_general_back_negotiator_west_seaxe	vik_general_skills_west_seaxe		10.0	8.0		0
vik_general_back_passionate_circenn		vik_general_back_passionate_circenn	vik_general_skills_circenn		10.0	8.0		0
vik_general_back_passionate_dyflin		vik_general_back_passionate_dyflin	vik_general_skills_dyflin		10.0	8.0		0
vik_general_back_passionate_east_engle		vik_general_back_passionate_east_engle	vik_general_skills_east_engle		10.0	8.0		0
vik_general_back_passionate_mide		vik_general_back_passionate_mide	vik_general_skills_mide		10.0	8.0		0
vik_general_back_passionate_mierce		vik_general_back_passionate_mierce	vik_general_skills_mierce		10.0	8.0		0
vik_general_back_passionate_northymbre		vik_general_back_passionate_northymbre	vik_general_skills_northymbre		10.0	8.0		0
vik_general_back_passionate_strat_clut		vik_general_back_passionate_strat_clut	vik_general_skills_strat_clut		10.0	8.0		0
vik_general_back_passionate_sudreyar		vik_general_back_passionate_sudreyar	vik_general_skills_sudreyar		10.0	8.0		0
vik_general_back_passionate_west_seaxe		vik_general_back_passionate_west_seaxe	vik_general_skills_west_seaxe		10.0	8.0		0
vik_general_back_pastor_circenn		vik_general_back_pastor_circenn	vik_general_skills_circenn		10.0	8.0		0
vik_general_back_pastor_dyflin		vik_general_back_pastor_dyflin	vik_general_skills_dyflin		10.0	8.0		0
vik_general_back_pastor_east_engle		vik_general_back_pastor_east_engle	vik_general_skills_east_engle		10.0	8.0		0
vik_general_back_pastor_mide		vik_general_back_pastor_mide	vik_general_skills_mide		10.0	8.0		0
vik_general_back_pastor_mierce		vik_general_back_pastor_mierce	vik_general_skills_mierce		10.0	8.0		0
vik_general_back_pastor_northymbre		vik_general_back_pastor_northymbre	vik_general_skills_northymbre		10.0	8.0		0
vik_general_back_pastor_strat_clut		vik_general_back_pastor_strat_clut	vik_general_skills_strat_clut		10.0	8.0		0
vik_general_back_pastor_sudreyar		vik_general_back_pastor_sudreyar	vik_general_skills_sudreyar		10.0	8.0		0
vik_general_back_pastor_west_seaxe		vik_general_back_pastor_west_seaxe	vik_general_skills_west_seaxe		10.0	8.0		0
vik_general_back_seafarer_circenn		vik_general_back_seafarer_circenn	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_dyflin		vik_general_back_seafarer_dyflin	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_east_engle		vik_general_back_seafarer_east_engle	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_mide		vik_general_back_seafarer_mide	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_mierce		vik_general_back_seafarer_mierce	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_northymbre		vik_general_back_seafarer_northymbre	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_strat_clut		vik_general_back_seafarer_strat_clut	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_sudreyar		vik_general_back_seafarer_sudreyar	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_seafarer_west_seaxe		vik_general_back_seafarer_west_seaxe	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_circenn		vik_general_back_spearmen_recruitment_circenn	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_dyflin		vik_general_back_spearmen_recruitment_dyflin	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_east_engle		vik_general_back_spearmen_recruitment_east_engle	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_mide		vik_general_back_spearmen_recruitment_mide	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_mierce		vik_general_back_spearmen_recruitment_mierce	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_northymbre		vik_general_back_spearmen_recruitment_northymbre	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_strat_clut		vik_general_back_spearmen_recruitment_strat_clut	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_sudreyar		vik_general_back_spearmen_recruitment_sudreyar	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_west_seaxe		vik_general_back_spearmen_recruitment_west_seaxe	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_skill_circenn		vik_general_back_spearmen_skill_circenn	vik_general_skills_circenn		10.0	8.0		0
vik_general_back_spearmen_skill_dyflin		vik_general_back_spearmen_skill_dyflin	vik_general_skills_dyflin		10.0	8.0		0
vik_general_back_spearmen_skill_east_engle		vik_general_back_spearmen_skill_east_engle	vik_general_skills_east_engle		10.0	8.0		0
vik_general_back_spearmen_skill_mide		vik_general_back_spearmen_skill_mide	vik_general_skills_mide		10.0	8.0		0
vik_general_back_spearmen_skill_mierce		vik_general_back_spearmen_skill_mierce	vik_general_skills_mierce		10.0	8.0		0
vik_general_back_spearmen_skill_northymbre		vik_general_back_spearmen_skill_northymbre	vik_general_skills_northymbre		10.0	8.0		0
vik_general_back_spearmen_skill_strat_clut		vik_general_back_spearmen_skill_strat_clut	vik_general_skills_strat_clut		10.0	8.0		0
vik_general_back_spearmen_skill_sudreyar		vik_general_back_spearmen_skill_sudreyar	vik_general_skills_sudreyar		10.0	8.0		0
vik_general_back_spearmen_skill_west_seaxe		vik_general_back_spearmen_skill_west_seaxe	vik_general_skills_west_seaxe		10.0	8.0		0
vik_general_back_spearmen_upkeep_circenn		vik_general_back_spearmen_upkeep_circenn	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_dyflin		vik_general_back_spearmen_upkeep_dyflin	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_east_engle		vik_general_back_spearmen_upkeep_east_engle	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_mide		vik_general_back_spearmen_upkeep_mide	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_mierce		vik_general_back_spearmen_upkeep_mierce	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_northymbre		vik_general_back_spearmen_upkeep_northymbre	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_strat_clut		vik_general_back_spearmen_upkeep_strat_clut	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_sudreyar		vik_general_back_spearmen_upkeep_sudreyar	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_upkeep_west_seaxe		vik_general_back_spearmen_upkeep_west_seaxe	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_circenn		vik_general_back_warrior_circenn	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_dyflin		vik_general_back_warrior_dyflin	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_east_engle		vik_general_back_warrior_east_engle	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_mide		vik_general_back_warrior_mide	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_mierce		vik_general_back_warrior_mierce	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_northymbre		vik_general_back_warrior_northymbre	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_strat_clut		vik_general_back_warrior_strat_clut	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_sudreyar		vik_general_back_warrior_sudreyar	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_west_seaxe		vik_general_back_warrior_west_seaxe	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_born_commander		vik_general_back_born_commander	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_born_commander_gwined		vik_general_back_born_commander_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_born_governor		vik_general_back_born_governor	vik_general_skills		10.0	8.0		0
vik_skill_general_back_born_governor_gwined		vik_general_back_born_governor_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_cavalry_recruitment		vik_general_back_cavalry_recruitment	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_cavalry_recruitment_gwined		vik_general_back_cavalry_recruitment_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_cavalry_upkeep		vik_general_back_cavalry_upkeep	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_cavalry_upkeep_gwined		vik_general_back_cavalry_upkeep_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_champion_rider		vik_general_back_champion_rider	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_champion_rider_gwined		vik_general_back_champion_rider_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_defender		vik_general_back_defender	vik_general_skills		10.0	8.0		0
vik_skill_general_back_defender_gwined		vik_general_back_defender_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_farmer		vik_general_back_farmer	vik_general_skills		10.0	8.0		0
vik_skill_general_back_farmer_gwined		vik_general_back_farmer_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_fearless		vik_general_back_fearless	vik_general_skills		10.0	8.0		0
vik_skill_general_back_fearless_gwined		vik_general_back_fearless_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_landowner		vik_general_back_landowner	vik_general_skills		10.0	8.0		0
vik_skill_general_back_landowner_gwined		vik_general_back_landowner_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_melee_skill		vik_general_back_melee_skill	vik_general_skills		10.0	8.0		0
vik_skill_general_back_melee_skill_gwined		vik_general_back_melee_skill_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_melee_upkeep		vik_general_back_melee_upkeep	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_melee_upkeep_gwined		vik_general_back_melee_upkeep_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_merchant		vik_general_back_merchant	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_merchant_gwined		vik_general_back_merchant_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_miner		vik_general_back_miner	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_miner_gwined		vik_general_back_miner_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_missile_damage		vik_general_back_missile_damage	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_missile_damage_gwined		vik_general_back_missile_damage_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_missile_recruitment		vik_general_back_missile_recruitment	vik_general_skills		10.0	8.0		0
vik_skill_general_back_missile_recruitment_gwined		vik_general_back_missile_upkeep_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_missile_upkeep		vik_general_back_missile_upkeep	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_missile_upkeep_gwined		vik_general_back_missile_upkeep_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_negotiator		vik_general_back_negotiator	vik_general_skills		10.0	8.0		0
vik_skill_general_back_negotiator_gwined		vik_general_back_negotiator_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_passionate		vik_general_back_passionate	vik_general_skills		10.0	8.0		0
vik_skill_general_back_passionate_gwined		vik_general_back_passionate_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_pastor		vik_general_back_pastor	vik_general_skills		10.0	8.0		0
vik_skill_general_back_pastor_gwined		vik_general_back_pastor_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_seafarer		vik_general_back_seafarer	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_seafarer_gwined		vik_general_back_seafarer_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_spearmen_recruitment		vik_general_back_spearmen_recruitment	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_spearmen_recruitment_gwined		vik_general_back_spearmen_recruitment_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_spearmen_skill		vik_general_back_spearmen_skill	vik_general_skills		10.0	8.0		0
vik_skill_general_back_spearmen_skill_gwined		vik_general_back_spearmen_skill_gwined	vik_general_skills_gwined		10.0	8.0		0
vik_skill_general_back_spearmen_upkeep		vik_general_back_spearmen_upkeep	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_spearmen_upkeep_gwined		vik_general_back_spearmen_upkeep_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_warrior		vik_general_back_warrior	vik_dummy_spy_skills		10.0	8.0		0
vik_skill_general_back_warrior_gwined		vik_general_back_warrior_gwined	vik_dummy_spy_skills		10.0	8.0		0
vik_back_wife_ambitious_northleode		vik_back_wife_ambitious_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_arrogant_northleode		vik_back_wife_arrogant_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_brutal_northleode		vik_back_wife_brutal_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_charming_northleode		vik_back_wife_charming_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_demanding_northleode		vik_back_wife_demanding_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_educated_northleode		vik_back_wife_educated_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_faithful_northleode		vik_back_wife_faithful_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_gossip_northleode		vik_back_wife_gossip_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_loyal_northleode		vik_back_wife_loyal_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_midwife_northleode		vik_back_wife_midwife_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_natural_beauty_northleode		vik_back_wife_natural_beauty_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_noble_northleode		vik_back_wife_noble_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_organised_northleode		vik_back_wife_organised_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_peaceful_northleode		vik_back_wife_peaceful_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_renowned_northleode		vik_back_wife_renowned_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_sensible_northleode		vik_back_wife_sensible_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_shieldmaiden_northleode		vik_back_wife_shieldmaiden_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_strict_northleode		vik_back_wife_strict_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_ugly_northleode		vik_back_wife_ugly_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_unfaithful_northleode		vik_back_wife_unfaithful_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_wasteful_northleode		vik_back_wife_wasteful_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_wealthy_northleode		vik_back_wife_wealthy_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_well_connected_northleode		vik_back_wife_well_connected_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_back_wife_wise_northleode		vik_back_wife_wise_northleode	vik_general_skills_northleode		0.0	0.0		0
vik_follower_bard_northleode		vik_follower_bard_northleode	vik_general_skills_northleode		0.0	3.0		0
vik_follower_champion_northleode		vik_follower_champion_northleode	vik_general_skills_northleode		0.0	1.0		0
vik_follower_forager_northleode		vik_follower_forager_northleode	vik_general_skills_northleode		0.0	4.0		0
vik_follower_pillager_northleode		vik_follower_pillager_northleode	vik_general_skills_northleode		0.0	5.0		0
vik_follower_priest_northleode		vik_follower_priest_northleode	vik_general_skills_northleode		0.0	7.0		0
vik_follower_quartermaster_northleode		vik_follower_quartermaster_northleode	vik_general_skills_northleode		0.0	6.0		0
vik_follower_scribe_northleode		vik_follower_scribe_northleode	vik_general_skills_northleode		0.0	2.0		0
vik_follower_siege_engineer_northleode		vik_follower_siege_engineer_northleode	vik_general_skills_northleode		0.0	8.0		0
vik_general_back_born_commander_northleode		vik_general_back_born_commander_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_born_governor_northleode		vik_general_back_born_governor_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_cavalry_recruitment_northleode		vik_general_back_cavalry_recruitment_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_cavalry_upkeep_northleode		vik_general_back_cavalry_upkeep_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_champion_rider_northleode		vik_general_back_champion_rider_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_defender_northleode		vik_general_back_defender_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_farmer_northleode		vik_general_back_farmer_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_fearless_northleode		vik_general_back_fearless_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_landowner_northleode		vik_general_back_landowner_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_melee_skill_northleode		vik_general_back_melee_skill_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_melee_upkeep_northleode		vik_general_back_melee_upkeep_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_merchant_northleode		vik_general_back_merchant_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_miner_northleode		vik_general_back_miner_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_damage_northleode		vik_general_back_missile_damage_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_recruitment_northleode		vik_general_back_missile_recruitment_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_missile_upkeep_northleode		vik_general_back_missile_upkeep_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_negotiator_northleode		vik_general_back_negotiator_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_passionate_northleode		vik_general_back_passionate_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_pastor_northleode		vik_general_back_pastor_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_seafarer_northleode		vik_general_back_seafarer_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_recruitment_northleode		vik_general_back_spearmen_recruitment_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_spearmen_skill_northleode		vik_general_back_spearmen_skill_northleode	vik_general_skills_northleode		10.0	8.0		0
vik_general_back_spearmen_upkeep_northleode		vik_general_back_spearmen_upkeep_northleode	vik_dummy_spy_skills		10.0	8.0		0
vik_general_back_warrior_northleode		vik_general_back_warrior_northleode	vik_dummy_spy_skills		10.0	8.0		0
