id	dilemma_key	option_key	value
27277033	sw_merchant_candles_vik_reg_loidis	GEN_TARGET_REGION	
27277034	sw_merchant_candles_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27277035	sw_merchant_candles_vik_reg_loidis	VAR_CHANCE	100
27277036	sw_merchant_candles_vik_reg_loidis	GEN_CND_OWNS	
27277037	sw_merchant_candles_vik_reg_lunden	GEN_TARGET_REGION	
27277038	sw_merchant_candles_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27277039	sw_merchant_candles_vik_reg_lunden	VAR_CHANCE	100
27277040	sw_merchant_candles_vik_reg_lunden	GEN_CND_OWNS	
27277041	sw_merchant_candles_vik_reg_mameceaster	GEN_TARGET_REGION	
27277042	sw_merchant_candles_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27277043	sw_merchant_candles_vik_reg_mameceaster	VAR_CHANCE	100
27277044	sw_merchant_candles_vik_reg_mameceaster	GEN_CND_OWNS	
27277045	sw_merchant_candles_vik_reg_nas	GEN_TARGET_REGION	
27277046	sw_merchant_candles_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27277047	sw_merchant_candles_vik_reg_nas	VAR_CHANCE	100
27277048	sw_merchant_candles_vik_reg_nas	GEN_CND_OWNS	
27277049	sw_merchant_candles_vik_reg_northhamtun	GEN_TARGET_REGION	
27277050	sw_merchant_candles_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27277051	sw_merchant_candles_vik_reg_northhamtun	VAR_CHANCE	100
27277052	sw_merchant_candles_vik_reg_northhamtun	GEN_CND_OWNS	
27277053	sw_merchant_candles_vik_reg_northwic	GEN_TARGET_REGION	
27277054	sw_merchant_candles_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27277055	sw_merchant_candles_vik_reg_northwic	VAR_CHANCE	100
27277056	sw_merchant_candles_vik_reg_northwic	GEN_CND_OWNS	
27277057	sw_merchant_candles_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27277058	sw_merchant_candles_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27277059	sw_merchant_candles_vik_reg_rath_cruachan	VAR_CHANCE	100
27277060	sw_merchant_candles_vik_reg_rath_cruachan	GEN_CND_OWNS	
27277061	sw_merchant_candles_vik_reg_rendlesham	GEN_TARGET_REGION	
27277062	sw_merchant_candles_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27277063	sw_merchant_candles_vik_reg_rendlesham	VAR_CHANCE	100
27277064	sw_merchant_candles_vik_reg_rendlesham	GEN_CND_OWNS	
27277065	sw_merchant_candles_vik_reg_scoan	GEN_TARGET_REGION	
27277066	sw_merchant_candles_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27277067	sw_merchant_candles_vik_reg_scoan	VAR_CHANCE	100
27277068	sw_merchant_candles_vik_reg_scoan	GEN_CND_OWNS	
27277069	sw_merchant_candles_vik_reg_seolesigge	GEN_TARGET_REGION	
27277070	sw_merchant_candles_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27277071	sw_merchant_candles_vik_reg_seolesigge	VAR_CHANCE	100
27277072	sw_merchant_candles_vik_reg_seolesigge	GEN_CND_OWNS	
27277073	sw_merchant_candles_vik_reg_snotingaham	GEN_TARGET_REGION	
27277074	sw_merchant_candles_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27277075	sw_merchant_candles_vik_reg_snotingaham	VAR_CHANCE	100
27277076	sw_merchant_candles_vik_reg_snotingaham	GEN_CND_OWNS	
27277077	sw_merchant_candles_vik_reg_steanford	GEN_TARGET_REGION	
27277078	sw_merchant_candles_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27277079	sw_merchant_candles_vik_reg_steanford	VAR_CHANCE	100
27277080	sw_merchant_candles_vik_reg_steanford	GEN_CND_OWNS	
27277081	sw_merchant_candles_vik_reg_tamworthige	GEN_TARGET_REGION	
27277082	sw_merchant_candles_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27277083	sw_merchant_candles_vik_reg_tamworthige	VAR_CHANCE	100
27277084	sw_merchant_candles_vik_reg_tamworthige	GEN_CND_OWNS	
27277085	sw_merchant_candles_vik_reg_tintagol	GEN_TARGET_REGION	
27277086	sw_merchant_candles_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27277087	sw_merchant_candles_vik_reg_tintagol	VAR_CHANCE	100
27277088	sw_merchant_candles_vik_reg_tintagol	GEN_CND_OWNS	
27277089	sw_merchant_candles_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27277090	sw_merchant_candles_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27277091	sw_merchant_candles_vik_reg_tor_in_duine	VAR_CHANCE	100
27277092	sw_merchant_candles_vik_reg_tor_in_duine	GEN_CND_OWNS	
27277093	sw_merchant_candles_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27277094	sw_merchant_candles_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27277095	sw_merchant_candles_vik_reg_vedrafjordr	VAR_CHANCE	100
27277096	sw_merchant_candles_vik_reg_vedrafjordr	GEN_CND_OWNS	
27277097	sw_merchant_candles_vik_reg_veisafjordr	GEN_TARGET_REGION	
27277098	sw_merchant_candles_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27277099	sw_merchant_candles_vik_reg_veisafjordr	VAR_CHANCE	100
27277100	sw_merchant_candles_vik_reg_veisafjordr	GEN_CND_OWNS	
27277101	sw_merchant_candles_vik_reg_waerincwicum	GEN_TARGET_REGION	
27277102	sw_merchant_candles_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27277103	sw_merchant_candles_vik_reg_waerincwicum	VAR_CHANCE	100
27277104	sw_merchant_candles_vik_reg_waerincwicum	GEN_CND_OWNS	
27277105	sw_merchant_candles_vik_reg_werham	GEN_TARGET_REGION	
27277106	sw_merchant_candles_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27277107	sw_merchant_candles_vik_reg_werham	VAR_CHANCE	100
27277108	sw_merchant_candles_vik_reg_werham	GEN_CND_OWNS	
27277109	sw_merchant_candles_vik_reg_wintanceaster	GEN_TARGET_REGION	
27277110	sw_merchant_candles_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27277111	sw_merchant_candles_vik_reg_wintanceaster	VAR_CHANCE	100
27277112	sw_merchant_candles_vik_reg_wintanceaster	GEN_CND_OWNS	
27277113	sw_merchant_crafts_vik_reg_aberffro	GEN_TARGET_REGION	
27277114	sw_merchant_crafts_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27277115	sw_merchant_crafts_vik_reg_aberffro	VAR_CHANCE	100
27277116	sw_merchant_crafts_vik_reg_aberffro	GEN_CND_OWNS	
27277117	sw_merchant_crafts_vik_reg_aberteifi	GEN_TARGET_REGION	
27277118	sw_merchant_crafts_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27277119	sw_merchant_crafts_vik_reg_aberteifi	VAR_CHANCE	100
27277120	sw_merchant_crafts_vik_reg_aberteifi	GEN_CND_OWNS	
27277121	sw_merchant_crafts_vik_reg_achadh_bo	GEN_TARGET_REGION	
27277122	sw_merchant_crafts_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27277123	sw_merchant_crafts_vik_reg_achadh_bo	VAR_CHANCE	100
27277124	sw_merchant_crafts_vik_reg_achadh_bo	GEN_CND_OWNS	
27277125	sw_merchant_crafts_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27277126	sw_merchant_crafts_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27277127	sw_merchant_crafts_vik_reg_aethelingaeg	VAR_CHANCE	100
27277128	sw_merchant_crafts_vik_reg_aethelingaeg	GEN_CND_OWNS	
27277129	sw_merchant_crafts_vik_reg_airchardan	GEN_TARGET_REGION	
27277130	sw_merchant_crafts_vik_reg_airchardan	GEN_CND_REGION	vik_reg_airchardan
27277131	sw_merchant_crafts_vik_reg_airchardan	VAR_CHANCE	100
27277132	sw_merchant_crafts_vik_reg_airchardan	GEN_CND_OWNS	
27277133	sw_merchant_crafts_vik_reg_bebbanburg	GEN_TARGET_REGION	
27277134	sw_merchant_crafts_vik_reg_bebbanburg	GEN_CND_REGION	vik_reg_bebbanburg
27277135	sw_merchant_crafts_vik_reg_bebbanburg	VAR_CHANCE	100
27277136	sw_merchant_crafts_vik_reg_bebbanburg	GEN_CND_OWNS	
27277137	sw_merchant_crafts_vik_reg_blascona	GEN_TARGET_REGION	
27277138	sw_merchant_crafts_vik_reg_blascona	GEN_CND_REGION	vik_reg_blascona
27277139	sw_merchant_crafts_vik_reg_blascona	VAR_CHANCE	100
27277140	sw_merchant_crafts_vik_reg_blascona	GEN_CND_OWNS	
27277141	sw_merchant_crafts_vik_reg_bornais	GEN_TARGET_REGION	
27277142	sw_merchant_crafts_vik_reg_bornais	GEN_CND_REGION	vik_reg_bornais
27277143	sw_merchant_crafts_vik_reg_bornais	VAR_CHANCE	100
27277144	sw_merchant_crafts_vik_reg_bornais	GEN_CND_OWNS	
27277145	sw_merchant_crafts_vik_reg_cair_gwent	GEN_TARGET_REGION	
27277146	sw_merchant_crafts_vik_reg_cair_gwent	GEN_CND_REGION	vik_reg_cair_gwent
27277147	sw_merchant_crafts_vik_reg_cair_gwent	VAR_CHANCE	100
27277148	sw_merchant_crafts_vik_reg_cair_gwent	GEN_CND_OWNS	
27277149	sw_merchant_crafts_vik_reg_caisil	GEN_TARGET_REGION	
27277150	sw_merchant_crafts_vik_reg_caisil	GEN_CND_REGION	vik_reg_caisil
27277151	sw_merchant_crafts_vik_reg_caisil	VAR_CHANCE	100
27277152	sw_merchant_crafts_vik_reg_caisil	GEN_CND_OWNS	
27277153	sw_merchant_crafts_vik_reg_cantwaraburg	GEN_TARGET_REGION	
27277154	sw_merchant_crafts_vik_reg_cantwaraburg	GEN_CND_REGION	vik_reg_cantwaraburg
27277155	sw_merchant_crafts_vik_reg_cantwaraburg	VAR_CHANCE	100
27277156	sw_merchant_crafts_vik_reg_cantwaraburg	GEN_CND_OWNS	
27277157	sw_merchant_crafts_vik_reg_carleol	GEN_TARGET_REGION	
27277158	sw_merchant_crafts_vik_reg_carleol	GEN_CND_REGION	vik_reg_carleol
27277159	sw_merchant_crafts_vik_reg_carleol	VAR_CHANCE	100
27277160	sw_merchant_crafts_vik_reg_carleol	GEN_CND_OWNS	
27277161	sw_merchant_crafts_vik_reg_casteltoun	GEN_TARGET_REGION	
27277162	sw_merchant_crafts_vik_reg_casteltoun	GEN_CND_REGION	vik_reg_casteltoun
27277163	sw_merchant_crafts_vik_reg_casteltoun	VAR_CHANCE	100
27277164	sw_merchant_crafts_vik_reg_casteltoun	GEN_CND_OWNS	
27277165	sw_merchant_crafts_vik_reg_cathair_commain	GEN_TARGET_REGION	
27277166	sw_merchant_crafts_vik_reg_cathair_commain	GEN_CND_REGION	vik_reg_cathair_commain
27277167	sw_merchant_crafts_vik_reg_cathair_commain	VAR_CHANCE	100
27277168	sw_merchant_crafts_vik_reg_cathair_commain	GEN_CND_OWNS	
27277169	sw_merchant_crafts_vik_reg_ceaster	GEN_TARGET_REGION	
27277170	sw_merchant_crafts_vik_reg_ceaster	GEN_CND_REGION	vik_reg_ceaster
27277171	sw_merchant_crafts_vik_reg_ceaster	VAR_CHANCE	100
27277172	sw_merchant_crafts_vik_reg_ceaster	GEN_CND_OWNS	
27277173	sw_merchant_crafts_vik_reg_cetretha	GEN_TARGET_REGION	
27277174	sw_merchant_crafts_vik_reg_cetretha	GEN_CND_REGION	vik_reg_cetretha
27277175	sw_merchant_crafts_vik_reg_cetretha	VAR_CHANCE	100
27277176	sw_merchant_crafts_vik_reg_cetretha	GEN_CND_OWNS	
27277177	sw_merchant_crafts_vik_reg_cippanhamm	GEN_TARGET_REGION	
27277178	sw_merchant_crafts_vik_reg_cippanhamm	GEN_CND_REGION	vik_reg_cippanhamm
27277179	sw_merchant_crafts_vik_reg_cippanhamm	VAR_CHANCE	100
27277180	sw_merchant_crafts_vik_reg_cippanhamm	GEN_CND_OWNS	
27277181	sw_merchant_crafts_vik_reg_colneceaster	GEN_TARGET_REGION	
27277182	sw_merchant_crafts_vik_reg_colneceaster	GEN_CND_REGION	vik_reg_colneceaster
27277183	sw_merchant_crafts_vik_reg_colneceaster	VAR_CHANCE	100
27277184	sw_merchant_crafts_vik_reg_colneceaster	GEN_CND_OWNS	
27277185	sw_merchant_crafts_vik_reg_corcach	GEN_TARGET_REGION	
27277186	sw_merchant_crafts_vik_reg_corcach	GEN_CND_REGION	vik_reg_corcach
27277187	sw_merchant_crafts_vik_reg_corcach	VAR_CHANCE	100
27277188	sw_merchant_crafts_vik_reg_corcach	GEN_CND_OWNS	
27277189	sw_merchant_crafts_vik_reg_dinefwr	GEN_TARGET_REGION	
27277190	sw_merchant_crafts_vik_reg_dinefwr	GEN_CND_REGION	vik_reg_dinefwr
27277191	sw_merchant_crafts_vik_reg_dinefwr	VAR_CHANCE	100
27277192	sw_merchant_crafts_vik_reg_dinefwr	GEN_CND_OWNS	
27277193	sw_merchant_crafts_vik_reg_doreceaster	GEN_TARGET_REGION	
27277194	sw_merchant_crafts_vik_reg_doreceaster	GEN_CND_REGION	vik_reg_doreceaster
27277195	sw_merchant_crafts_vik_reg_doreceaster	VAR_CHANCE	100
27277196	sw_merchant_crafts_vik_reg_doreceaster	GEN_CND_OWNS	
27277197	sw_merchant_crafts_vik_reg_druim_da_ethiar	GEN_TARGET_REGION	
27277198	sw_merchant_crafts_vik_reg_druim_da_ethiar	GEN_CND_REGION	vik_reg_druim_da_ethiar
27277199	sw_merchant_crafts_vik_reg_druim_da_ethiar	VAR_CHANCE	100
27277200	sw_merchant_crafts_vik_reg_druim_da_ethiar	GEN_CND_OWNS	
27277201	sw_merchant_crafts_vik_reg_dun_att	GEN_TARGET_REGION	
27277202	sw_merchant_crafts_vik_reg_dun_att	GEN_CND_REGION	vik_reg_dun_att
27277203	sw_merchant_crafts_vik_reg_dun_att	VAR_CHANCE	100
27277204	sw_merchant_crafts_vik_reg_dun_att	GEN_CND_OWNS	
27277205	sw_merchant_crafts_vik_reg_dun_foither	GEN_TARGET_REGION	
27277206	sw_merchant_crafts_vik_reg_dun_foither	GEN_CND_REGION	vik_reg_dun_foither
27277207	sw_merchant_crafts_vik_reg_dun_foither	VAR_CHANCE	100
27277208	sw_merchant_crafts_vik_reg_dun_foither	GEN_CND_OWNS	
27277209	sw_merchant_crafts_vik_reg_dun_patraic	GEN_TARGET_REGION	
27277210	sw_merchant_crafts_vik_reg_dun_patraic	GEN_CND_REGION	vik_reg_dun_patraic
27277211	sw_merchant_crafts_vik_reg_dun_patraic	VAR_CHANCE	100
27277212	sw_merchant_crafts_vik_reg_dun_patraic	GEN_CND_OWNS	
27277213	sw_merchant_crafts_vik_reg_dun_sebuirgi	GEN_TARGET_REGION	
27277214	sw_merchant_crafts_vik_reg_dun_sebuirgi	GEN_CND_REGION	vik_reg_dun_sebuirgi
27277215	sw_merchant_crafts_vik_reg_dun_sebuirgi	VAR_CHANCE	100
27277216	sw_merchant_crafts_vik_reg_dun_sebuirgi	GEN_CND_OWNS	
27277217	sw_merchant_crafts_vik_reg_dyflin	GEN_TARGET_REGION	
27277218	sw_merchant_crafts_vik_reg_dyflin	GEN_CND_REGION	vik_reg_dyflin
27277219	sw_merchant_crafts_vik_reg_dyflin	VAR_CHANCE	100
27277220	sw_merchant_crafts_vik_reg_dyflin	GEN_CND_OWNS	
27277221	sw_merchant_crafts_vik_reg_eidenburg	GEN_TARGET_REGION	
27277222	sw_merchant_crafts_vik_reg_eidenburg	GEN_CND_REGION	vik_reg_eidenburg
27277223	sw_merchant_crafts_vik_reg_eidenburg	VAR_CHANCE	100
27277224	sw_merchant_crafts_vik_reg_eidenburg	GEN_CND_OWNS	
27277225	sw_merchant_crafts_vik_reg_eoferwic	GEN_TARGET_REGION	
27277226	sw_merchant_crafts_vik_reg_eoferwic	GEN_CND_REGION	vik_reg_eoferwic
27277227	sw_merchant_crafts_vik_reg_eoferwic	VAR_CHANCE	100
27277228	sw_merchant_crafts_vik_reg_eoferwic	GEN_CND_OWNS	
27277229	sw_merchant_crafts_vik_reg_exanceaster	GEN_TARGET_REGION	
27277230	sw_merchant_crafts_vik_reg_exanceaster	GEN_CND_REGION	vik_reg_exanceaster
27277231	sw_merchant_crafts_vik_reg_exanceaster	VAR_CHANCE	100
27277232	sw_merchant_crafts_vik_reg_exanceaster	GEN_CND_OWNS	
27277233	sw_merchant_crafts_vik_reg_gleawceaster	GEN_TARGET_REGION	
27277234	sw_merchant_crafts_vik_reg_gleawceaster	GEN_CND_REGION	vik_reg_gleawceaster
27277235	sw_merchant_crafts_vik_reg_gleawceaster	VAR_CHANCE	100
27277236	sw_merchant_crafts_vik_reg_gleawceaster	GEN_CND_OWNS	
27277237	sw_merchant_crafts_vik_reg_grantabrycg	GEN_TARGET_REGION	
27277238	sw_merchant_crafts_vik_reg_grantabrycg	GEN_CND_REGION	vik_reg_grantabrycg
27277239	sw_merchant_crafts_vik_reg_grantabrycg	VAR_CHANCE	100
27277240	sw_merchant_crafts_vik_reg_grantabrycg	GEN_CND_OWNS	
27277241	sw_merchant_crafts_vik_reg_grianan_aileach	GEN_TARGET_REGION	
27277242	sw_merchant_crafts_vik_reg_grianan_aileach	GEN_CND_REGION	vik_reg_grianan_aileach
27277243	sw_merchant_crafts_vik_reg_grianan_aileach	VAR_CHANCE	100
27277244	sw_merchant_crafts_vik_reg_grianan_aileach	GEN_CND_OWNS	
27277245	sw_merchant_crafts_vik_reg_guvan	GEN_TARGET_REGION	
27277246	sw_merchant_crafts_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27277247	sw_merchant_crafts_vik_reg_guvan	VAR_CHANCE	100
27277248	sw_merchant_crafts_vik_reg_guvan	GEN_CND_OWNS	
27277249	sw_merchant_crafts_vik_reg_haestingas	GEN_TARGET_REGION	
27277250	sw_merchant_crafts_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27277251	sw_merchant_crafts_vik_reg_haestingas	VAR_CHANCE	100
27277252	sw_merchant_crafts_vik_reg_haestingas	GEN_CND_OWNS	
27277253	sw_merchant_crafts_vik_reg_hlymrekr	GEN_TARGET_REGION	
27277254	sw_merchant_crafts_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27277255	sw_merchant_crafts_vik_reg_hlymrekr	VAR_CHANCE	100
27277256	sw_merchant_crafts_vik_reg_hlymrekr	GEN_CND_OWNS	
27277257	sw_merchant_crafts_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27277258	sw_merchant_crafts_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27277259	sw_merchant_crafts_vik_reg_inis_faithlenn	VAR_CHANCE	100
27277260	sw_merchant_crafts_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27277261	sw_merchant_crafts_vik_reg_ioua	GEN_TARGET_REGION	
27277262	sw_merchant_crafts_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27277263	sw_merchant_crafts_vik_reg_ioua	VAR_CHANCE	100
27277264	sw_merchant_crafts_vik_reg_ioua	GEN_CND_OWNS	
27277265	sw_merchant_crafts_vik_reg_lindcylne	GEN_TARGET_REGION	
27277266	sw_merchant_crafts_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27277267	sw_merchant_crafts_vik_reg_lindcylne	VAR_CHANCE	100
27277268	sw_merchant_crafts_vik_reg_lindcylne	GEN_CND_OWNS	
27277269	sw_merchant_crafts_vik_reg_loidis	GEN_TARGET_REGION	
27277270	sw_merchant_crafts_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27277271	sw_merchant_crafts_vik_reg_loidis	VAR_CHANCE	100
27277272	sw_merchant_crafts_vik_reg_loidis	GEN_CND_OWNS	
27277273	sw_merchant_crafts_vik_reg_lunden	GEN_TARGET_REGION	
27277274	sw_merchant_crafts_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27277275	sw_merchant_crafts_vik_reg_lunden	VAR_CHANCE	100
27277276	sw_merchant_crafts_vik_reg_lunden	GEN_CND_OWNS	
27277277	sw_merchant_crafts_vik_reg_mameceaster	GEN_TARGET_REGION	
27277278	sw_merchant_crafts_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27277279	sw_merchant_crafts_vik_reg_mameceaster	VAR_CHANCE	100
27277280	sw_merchant_crafts_vik_reg_mameceaster	GEN_CND_OWNS	
27277281	sw_merchant_crafts_vik_reg_nas	GEN_TARGET_REGION	
27277282	sw_merchant_crafts_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27277283	sw_merchant_crafts_vik_reg_nas	VAR_CHANCE	100
27277284	sw_merchant_crafts_vik_reg_nas	GEN_CND_OWNS	
27277285	sw_merchant_crafts_vik_reg_northhamtun	GEN_TARGET_REGION	
27277286	sw_merchant_crafts_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27277287	sw_merchant_crafts_vik_reg_northhamtun	VAR_CHANCE	100
27277288	sw_merchant_crafts_vik_reg_northhamtun	GEN_CND_OWNS	
27277289	sw_merchant_crafts_vik_reg_northwic	GEN_TARGET_REGION	
27277290	sw_merchant_crafts_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27277291	sw_merchant_crafts_vik_reg_northwic	VAR_CHANCE	100
27277292	sw_merchant_crafts_vik_reg_northwic	GEN_CND_OWNS	
27277293	sw_merchant_crafts_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27277294	sw_merchant_crafts_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27277295	sw_merchant_crafts_vik_reg_rath_cruachan	VAR_CHANCE	100
27277296	sw_merchant_crafts_vik_reg_rath_cruachan	GEN_CND_OWNS	
27277297	sw_merchant_crafts_vik_reg_rendlesham	GEN_TARGET_REGION	
27277298	sw_merchant_crafts_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27277299	sw_merchant_crafts_vik_reg_rendlesham	VAR_CHANCE	100
27277300	sw_merchant_crafts_vik_reg_rendlesham	GEN_CND_OWNS	
27277301	sw_merchant_crafts_vik_reg_scoan	GEN_TARGET_REGION	
27277302	sw_merchant_crafts_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27277303	sw_merchant_crafts_vik_reg_scoan	VAR_CHANCE	100
27277304	sw_merchant_crafts_vik_reg_scoan	GEN_CND_OWNS	
27277305	sw_merchant_crafts_vik_reg_seolesigge	GEN_TARGET_REGION	
27277306	sw_merchant_crafts_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27277307	sw_merchant_crafts_vik_reg_seolesigge	VAR_CHANCE	100
27277308	sw_merchant_crafts_vik_reg_seolesigge	GEN_CND_OWNS	
27277309	sw_merchant_crafts_vik_reg_snotingaham	GEN_TARGET_REGION	
27277310	sw_merchant_crafts_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27277311	sw_merchant_crafts_vik_reg_snotingaham	VAR_CHANCE	100
27277312	sw_merchant_crafts_vik_reg_snotingaham	GEN_CND_OWNS	
27277313	sw_merchant_crafts_vik_reg_steanford	GEN_TARGET_REGION	
27277314	sw_merchant_crafts_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27277315	sw_merchant_crafts_vik_reg_steanford	VAR_CHANCE	100
27277316	sw_merchant_crafts_vik_reg_steanford	GEN_CND_OWNS	
27277317	sw_merchant_crafts_vik_reg_tamworthige	GEN_TARGET_REGION	
27277318	sw_merchant_crafts_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27277319	sw_merchant_crafts_vik_reg_tamworthige	VAR_CHANCE	100
27277320	sw_merchant_crafts_vik_reg_tamworthige	GEN_CND_OWNS	
27277321	sw_merchant_crafts_vik_reg_tintagol	GEN_TARGET_REGION	
27277322	sw_merchant_crafts_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27277323	sw_merchant_crafts_vik_reg_tintagol	VAR_CHANCE	100
27277324	sw_merchant_crafts_vik_reg_tintagol	GEN_CND_OWNS	
27277325	sw_merchant_crafts_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27277326	sw_merchant_crafts_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27277327	sw_merchant_crafts_vik_reg_tor_in_duine	VAR_CHANCE	100
27277328	sw_merchant_crafts_vik_reg_tor_in_duine	GEN_CND_OWNS	
27277329	sw_merchant_crafts_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27277330	sw_merchant_crafts_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27277331	sw_merchant_crafts_vik_reg_vedrafjordr	VAR_CHANCE	100
27277332	sw_merchant_crafts_vik_reg_vedrafjordr	GEN_CND_OWNS	
27277333	sw_merchant_crafts_vik_reg_veisafjordr	GEN_TARGET_REGION	
27277334	sw_merchant_crafts_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27277335	sw_merchant_crafts_vik_reg_veisafjordr	VAR_CHANCE	100
27277336	sw_merchant_crafts_vik_reg_veisafjordr	GEN_CND_OWNS	
27277337	sw_merchant_crafts_vik_reg_waerincwicum	GEN_TARGET_REGION	
27277338	sw_merchant_crafts_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27277339	sw_merchant_crafts_vik_reg_waerincwicum	VAR_CHANCE	100
27277340	sw_merchant_crafts_vik_reg_waerincwicum	GEN_CND_OWNS	
27277341	sw_merchant_crafts_vik_reg_werham	GEN_TARGET_REGION	
27277342	sw_merchant_crafts_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27277343	sw_merchant_crafts_vik_reg_werham	VAR_CHANCE	100
27277344	sw_merchant_crafts_vik_reg_werham	GEN_CND_OWNS	
27277345	sw_merchant_crafts_vik_reg_wintanceaster	GEN_TARGET_REGION	
27277346	sw_merchant_crafts_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27277347	sw_merchant_crafts_vik_reg_wintanceaster	VAR_CHANCE	100
27277348	sw_merchant_crafts_vik_reg_wintanceaster	GEN_CND_OWNS	
27277349	sw_merchant_military_vik_reg_aberffro	GEN_TARGET_REGION	
27277350	sw_merchant_military_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27277351	sw_merchant_military_vik_reg_aberffro	VAR_CHANCE	100
27277352	sw_merchant_military_vik_reg_aberffro	GEN_CND_OWNS	
27277353	sw_merchant_military_vik_reg_aberteifi	GEN_TARGET_REGION	
27277354	sw_merchant_military_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27277355	sw_merchant_military_vik_reg_aberteifi	VAR_CHANCE	100
27277356	sw_merchant_military_vik_reg_aberteifi	GEN_CND_OWNS	
27277357	sw_merchant_military_vik_reg_achadh_bo	GEN_TARGET_REGION	
27277358	sw_merchant_military_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27277359	sw_merchant_military_vik_reg_achadh_bo	VAR_CHANCE	100
27277360	sw_merchant_military_vik_reg_achadh_bo	GEN_CND_OWNS	
27277361	sw_merchant_military_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27277362	sw_merchant_military_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27277363	sw_merchant_military_vik_reg_aethelingaeg	VAR_CHANCE	100
27277364	sw_merchant_military_vik_reg_aethelingaeg	GEN_CND_OWNS	
