key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
iri_fianna_swordsmen	0	0	vik_leather_helmet	2000	inf_melee	14	inf_mel	14	19	15	vik_iri_fianna_long	vik_man_sw_sword_shield_javelin_horse	vik_inf_heavy	19	15	20	0		0		0	shield_sword_medium		6	vik_medium_sword	vik_iri_fianna_swordsmen_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_foreign_warriors	0	0	vik_mail	2000	inf_melee	28	inf_pik	28	21	25	vik_iri_gallowglasses_long	vik_man_falx_javelin_precursor_foot	shield_nobleman_ultra_heavy	21	25	20	0		0		0	shield_dane_axe_strong		5	vik_none	vik_iri_foreign_warriors_short	melee_inf	mob	false	well_trained	0	iri_officer			true	30.0	280.0	0.0	axe_noble	30.0	60.0		0	0	false		vo_battle_unit_kerns	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
iri_freemen_archers	15	25	vik_cloth_helmet	2000	inf_ranged	3	inf_mis	3	5	15	vik_iri_freemen_archers_long	rome_man_sword_bow_horse	vik_inf_mis_light	5	15	12	0		0		0	shield_dagger	vik_bow_levy	4	vik_none	vik_iri_freemen_archers_short	missile_inf	mob	false	mob	0	iri_officer			true	30.0	280.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	vo_battle_unit_generic	1.2	10.0
iri_freemen_axemen	0	0	vik_cloth	2000	inf_melee	14	inf_mel	14	11	10	vik_all_freemen_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_irish_peasant_line	11	10	12	0		0		0	shield_axe_weak		5	vik_small	vik_iri_freemen_axemen_short	melee_inf	mob	false	poorly_trained	0	iri_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_freemen_javelinmen	25	10	vik_cloth	2000	inf_ranged	3	inf_mis	3	4	15	vik_iri_freemen_javelinmen_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_very_light	4	15	12	0		0		0	shield_dagger	vik_jav	4	vik_small	vik_iri_freemen_javelinmen_short	missile_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	light_terrain_snipe	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_freemen_spearmen	0	0	vik_cloth	2000	inf_melee	4	inf_spr	4	10	10	vik_all_freemen_spears_long	rome_man_spear_shield_javelin_horse	shield_irish_peasant_line	12	10	12	0		0		0	shield_spear_levy		5	vik_small_spear	vik_iri_freemen_spearmen_short	melee_inf_loose	mob	false	poorly_trained	0	iri_officer			true	30.0	280.0	0.0	spear_mob	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_gallowglasses	0	0	vik_mail_heavy	2000	inf_melee	30	inf_pik	30	20	15	vik_iri_gallowglasses_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_heavy	20	15	21	0		0		0	vik_dane_axe		6	vik_none	vik_iri_gallowglasses_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_horse_boys	22	10	vik_cloth	2700	cavalry	16	cav_mis	6	10	10	vik_iri_horse_boys_long	rome_man_sword_shield_javelin_horse	shield_irish_peasant_ranged	10	10	12	0	vik_horse_sword_light	0		60	shield_dagger	vik_jav_cav_elite	5	vik_small	vik_iri_horse_boys_short	cavalry	mob	false	rabble	0	iri_cavalry_officer			true	30.0	390.0	0.0	scout	30.0	60.0		0	30	false		vo_battle_unit_cavalry	vo_battle_unit_missile_javelins	vo_battle_unit_generic	1.2	10.0
iri_airig_swordsmen	0	2	vik_mail	2000	inf_melee	14	inf_mel	14	23	45	vik_iri_airig_swords_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	23	40	26	0		0		0	shield_sword_medium	vik_javelin_leaf_03	5	vik_medium_sword	vik_iri_airig_swordsmen_short	melee_inf	mob	false	trained	0	iri_officer_elite			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
iri_household_riders	0	1	vik_mail	2700	cavalry	20	cav_mel	10	18	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	21	25	25	0	shield_celt_horse	0		40	shield_sword_strong	vik_javelin_leaf_03	4	vik_medium	vik_iri_household_riders_short	cavalry	mob	false	rabble	0	iri_general_officer			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.5	10.0
iri_kern_axemen	0	6	vik_cloth_helmet	2000	inf_melee	15	inf_mel	19	13	15	vik_iri_kern_axemen_long	vik_man_sw_axe_shield_javelin_precursor_horse	shield_peasant_heavy	13	15	16	0		0		0	shield_axe_weak	vik_dart	5	vik_small	vik_iri_kern_axemen_short	melee_inf_loose	mob	false	poorly_trained	0	iri_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_kerns	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
iri_kern_raiders	31	7	vik_cloth_helmet	2000	cavalry	15	cav_mis	5	5	10	vik_iri_jav_cav_long	rome_man_sword_shield_javelin_horse	shield_irish_peasant_ranged	7	10	15	0	vik_horse_sword_light	0		60	shield_dagger	vik_jav_cav	5	vik_small	vik_iri_kern_raiders_short	cavalry	mob	false	rabble	0	iri_cavalry_officer			true	30.0	550.0	0.0	scout	30.0	60.0		0	50	false		vo_battle_unit_kerns	vo_battle_unit_raiders	vo_battle_unit_missile_javelins	1.0	10.0
iri_kern_spearmen	0	6	vik_cloth_helmet	2000	inf_melee	6	inf_spr	5	16	10	vik_iri_kern_spearmen_long	rome_man_spear_shield_javelin_precursor_horse	shield_irish_peasant_line	13	10	12	0		0		0	shield_spear_levy	vik_dart	5	vik_medium_spear	vik_iri_kern_spearmen_short	melee_inf	mob	false	poorly_trained	0	iri_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_kerns	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
iri_kern_swordsmen	0	0	vik_cloth_helmet	2000	inf_melee	9	inf_mel	9	12	15	vik_iri_kern_swordsmen_long	vik_man_sw_sword_shield_javelin_horse	vik_inf_light	12	15	15	0		0		0	shield_sword_medium		6	vik_small_sword	vik_iri_kern_swordsmen_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_kerns	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
iri_kerns	22	10	vik_cloth_helmet	2000	inf_ranged	10	inf_mis	10	10	10	vik_iri_kerns_long	rome_man_sword_shield_javelin_horse	shield_irish_warrior_ranged	10	10	15	0		0		0	shield_dagger	vik_javelin_wood_02	3	vik_small	vik_iri_kerns_short	missile_inf	mob	false	rabble	0	iri_officer			true	30.0	280.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_kerns	vo_battle_unit_missile_javelins	vo_battle_unit_generic	1.2	10.0
iri_mailed_fianna	0	1	vik_mail	2000	inf_melee	15	inf_mel	15	29	30	vik_iri_fianna_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_champion_tanky	29	30	21	0		0		0	shield_sword_champion	vik_javelin_leaf_03	4	vik_medium_sword	vik_iri_mailed_fianna_short	melee_inf	mob	false	elite	0	iri_officer_hero			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
iri_mounted_kerns	27	7	vik_cloth_helmet	2700	cavalry	3	cav_mis	3	5	15	vik_iri_jav_cav_long	rome_man_sword_shield_javelin_horse	vik_inf_med	5	15	12	0	vik_horse_sword_light	0		60	shield_dagger	vik_jav_cav	5	vik_small	vik_iri_mounted_kerns_short	cavalry	mob	false	rabble	0	iri_cavalry_officer			true	30.0	390.0	0.0	cav_missile_fire_move_guerrilla	30.0	60.0		0	30	false		vo_battle_unit_kerns	vo_battle_unit_cavalry	vo_battle_unit_missile_javelins	1.2	10.0
iri_raider_swordsmen	0	0	vik_cloth_helmet	2000	inf_melee	11	inf_mel	11	14	15	vik_iri_raider_swordsmen_long	vik_man_sw_sword_shield_javelin_horse	vik_inf_med	14	15	15	0		0		0	shield_sword_weak		6	vik_small_sword	vik_iri_raider_swordsmen_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_serf_archers	8	30	vik_cloth_helmet	2000	inf_ranged	3	inf_mis	3	5	10	vik_iri_serf_archers_long	rome_man_sword_sling_foot	shield_irish_peasant_ranged	5	10	12	0		0		0	shield_dagger	vik_sling	3	vik_none	vik_iri_serf_archers_short	missile_inf	mob	false	mob	0	iri_officer			true	30.0	280.0	0.0	light_terrain_snipe	30.0	60.0		0	50	false		vo_battle_unit_levy	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_spear_raiders	0	1	vik_leather_helmet	2000	inf_melee	13	inf_spr	13	19	25	vik_iri_spear_raiders_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	19	25	21	0		0		0	shield_spear_strong	vik_javelin_leaf_03	5	vik_small_spear	vik_iri_spear_raiders_short	melee_inf	mob	false	well_trained	0	iri_officer_elite			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
iri_wolf_hounds	19	7	vik_cloth_helmet	2000	inf_melee	6	spcl	6	6	15	vik_all_hounds_long	rome_man_sword_bow_horse	shield_irish_peasant_ranged	6	15	16	0		48	wardog	0	shield_dagger	vik_bow	2	vik_none	vik_iri_wolf_hounds_short	animals	mob	false	mob	0	iri_officer_hunter_dogs			true	30.0	280.0	0.0	dogs	30.0	60.0		0	10	false		vo_battle_unit_dogs	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_wood_kerns	32	22	vik_cloth_helmet	2000	inf_ranged	14	inf_mis	14	13	15	vik_iri_wood_kerns_long	rome_man_sword_shield_javelin_horse	shield_irish_warrior_ranged	13	15	16	0		0		0	shield_club	vik_javelin_wood_02	3	vik_small	vik_iri_wood_kerns_short	missile_inf	mob	false	rabble	0	iri_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_kerns	vo_battle_unit_generic	vo_battle_unit_generic	0.8	10.0
iri_wood_spears	0	0	vik_cloth_helmet	2000	inf_melee	15	inf_spr	15	20	15	vik_iri_wood_spears_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	20	15	21	0		0		0	shield_spear_levy		6	vik_medium_spear	vik_iri_wood_spears_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_archers	15	25	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	8	15	vik_nor_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	8	15	12	0		0		0	shield_dagger	vik_bow_levy	4	vik_none	vik_nor_archers_short	missile_inf	mob	false	mob	0	nor_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
nor_axe_levy	0	0	vik_cloth	2000	inf_melee	16	inf_mel	16	12	15	vik_nor_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	12	15	12	0		0		0	shield_axe_weak		5	vik_medium_wood	vik_nor_axe_levy_short	melee_inf	mob	false	poorly_trained	0	nor_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
nor_axemen	0	0	vik_cloth_helmet	2000	inf_melee	26	inf_mel	20	16	15	vik_nor_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	16	15	16	0		0		0	shield_axe_medium		5	vik_medium_wood	vik_nor_axemen_short	melee_inf	mob	false	poorly_trained	0	nor_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_catapult	5	9	vik_cloth	1700	artillery	2	art_fld	2	8	15	vik_all_catapult_long	rome_man_sword_onager_crew	shield_peasant_ranged	8	15	15	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	1	nor_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_cavalry	0	0	vik_mail	2700	cavalry	28	cav_mel	16	21	20	vik_nor_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_warrior_line	21	15	19	0	shield_horse_continental_medium	0		60	shield_lance		5	vik_large	vik_nor_cavalry_short	cavalry	mob	false	rabble	0	nor_officer_elite			true	30.0	390.0	0.0	melee_encourages	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_flemish_crossbowmen	34	24	vik_leather	2000	inf_ranged	2	inf_mis	2	6	15	vik_all_crossbowmen_long	rome_man_sword_crossbow_horse	shield_peasant_ranged	7	15	12	0		0		0	shield_dagger	vik_crossbow	4	vik_none	vik_nor_flemish_crossbowmen_short	missile_inf	mob	false	rabble	0	nor_officer			true	30.0	330.0	0.0	crossbowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_crossbows	vo_battle_unit_generic	vo_battle_unit_generic	0.9	10.0
nor_foot_soldiers	0	0	vik_mail_heavy	2000	inf_melee	22	inf_mel	22	22	25	vik_nor_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	22	25	23	0		0		0	shield_sword_strong		5	vik_large_sword	vik_nor_foot_soldiers_short	melee_inf	mob	false	well_trained	0	nor_officer_elite			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_horsemen	0	0	vik_mail	2700	cavalry	22	cav_mel	12	15	15	vik_nor_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_heavy	15	15	17	0	shield_horse_continental_medium	0		60	shield_cavalry_spear		5	vik_medium	vik_nor_horsemen_short	cavalry	mob	false	rabble	0	nor_cavalry_officer			true	30.0	390.0	0.0	cavalry_no_precursor	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
nor_huskarls	0	0	vik_mail_heavy	2000	inf_melee	67	inf_pik	64	45	15	vik_nor_hirdmen_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_heavy	45	15	26	0		0		0	vik_dane_axe_elite		6	vik_none	vik_nor_huskarls_short	melee_inf	mob	false	trained	0	nor_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.5	10.0
nor_knights	0	0	vik_mail_heavy	2700	cavalry	48	cav_mel	22	22	25	vik_nor_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	22	20	23	0	shield_horse_continental_champion	0		60	shield_lance_continental		5	vik_large	vik_nor_knights_short	cavalry	mob	false	rabble	0	nor_officer_elite			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.2	10.0
nor_levy_archers	12	24	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	5	15	vik_nor_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	5	15	12	0		0		0	shield_dagger	vik_bow_levy	4	vik_none	vik_nor_levy_archers_short	missile_inf	mob	false	mob	0	nor_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_levy	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.9	10.0
nor_levy_spearmen	0	0	vik_cloth	2000	inf_melee	3	inf_spr	3	12	15	vik_nor_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	12	15	11	0		0		0	shield_spear_levy		5	vik_medium_wood_spear	vik_nor_levy_spearmen_short	melee_inf	mob	false	poorly_trained	0	nor_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
nor_mailed_spearmen	0	0	vik_mail	2000	inf_melee	9	inf_spr	9	17	20	vik_nor_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_heavy	17	20	18	0		0		0	shield_spear_strong		5	vik_large_spear	vik_nor_mailed_spearmen_short	melee_inf	mob	false	trained	0	nor_officer_elite			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_maine_infantry	0	0	vik_mail	2000	inf_melee	30	inf_mel	23	29	15	vik_nor_swords_long	vik_man_sw_sword_shield_javelin_horse	vik_inf_heavy	38	15	18	0		0		0	vik_sword		6	vik_medium_sword	vik_nor_maine_infantry_short	melee_inf	mob	false	trained	0	nor_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_maine_warriors	0	0	vik_mail	2000	inf_melee	11	inf_mel	11	17	20	vik_nor_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_warrior_line	17	20	17	0		0		0	shield_sword_medium		5	vik_medium_sword	vik_nor_maine_warriors_short	melee_inf	mob	false	trained	0	nor_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_miles	0	0	vik_mail_long	2700	cavalry	44	cav_mel	15	23	35	vik_nor_hirdmen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_infantry_general	23	25	26	0	shield_mounted_general	0		40	shield_lance_continental		4	vik_large	vik_nor_miles_short	cavalry	mob	false	rabble	0	nor_officer_general			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.5	10.0
nor_scout_cavalry	0	0	vik_cloth_helmet	2700	cavalry	20	cav_mel	10	16	15	vik_nor_scouts_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_heavy	18	15	16	0	vik_horse_spear_light	0		60	shield_cavalry_spear		4	vik_medium	vik_nor_scout_cavalry_short	cavalry	mob	false	rabble	0	nor_cavalry_officer			true	30.0	390.0	0.0	scout_melee	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.2	10.0
nor_shield_wall	0	0	vik_mail	2000	inf_melee	8	inf_spr	8	22	15	vik_nor_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_heavy	22	15	22	0		0		0	shield_spear_strong		5	vik_large_spear	vik_nor_shield_wall_short	melee_inf	mob	false	trained	0	nor_officer			true	30.0	280.0	0.0	spear_disciplined	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_spearmen	0	0	vik_cloth_helmet	2000	inf_melee	5	inf_spr	5	14	15	vik_nor_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	15	15	14	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_nor_spearmen_short	melee_inf	mob	false	poorly_trained	0	nor_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
nor_swordsmen	0	0	vik_mail	2000	inf_melee	12	inf_mel	12	19	35	vik_nor_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	19	35	21	0		0		0	shield_sword_strong		5	vik_medium_sword	vik_nor_swordsmen_short	melee_inf	mob	false	well_trained	0	nor_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_alban_axe_warriors	0	0	vik_leather_helmet	2000	inf_melee	23	inf_mel	26	19	15	vik_sco_alban_axes_long	vik_man_sw_axe_shield_javelin_horse	vik_inf_heavy	19	15	21	0		0		0	vik_axe		6	vik_medium	vik_sco_alban_axe_warriors_short	melee_inf	mob	false	trained	0	sco_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_alban_axemen	0	0	vik_leather_helmet	2000	inf_melee	22	inf_mel	25	18	15	vik_sco_alban_axes_long	vik_man_sw_axe_shield_javelin_horse	vik_inf_light	18	15	20	0		0		0	vik_axe		6	vik_small	vik_sco_alban_axemen_short	melee_inf	mob	false	trained	0	sco_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_alban_crossbowmen	23	24	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	5	10	vik_all_crossbowmen_long	rome_man_sword_crossbow_horse	shield_peasant_ranged	6	10	12	0		0		0	shield_dagger	vik_crossbow	3	vik_none	vik_sco_alban_crossbowmen_short	missile_inf	mob	false	rabble	0	sco_officer			true	30.0	330.0	0.0	crossbowmen	30.0	60.0		0	5	false		vo_battle_unit_missile_crossbows	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
sco_alban_horsemen	0	0	vik_leather	2700	cavalry	11	cav_mel	11	17	15	vik_sco_alban_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	vik_inf_med	17	15	20	0	shield_horse_light	0		60	vik_spear_cav		5	vik_small	vik_sco_alban_horsemen_short	cavalry	mob	false	rabble	0	sco_cavalry_officer			true	30.0	390.0	0.0	melee_disciplined	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
sco_alban_javelinmen	27	8	vik_cloth_helmet	2000	inf_ranged	6	inf_mis	6	5	15	vik_sco_alban_javelins_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_light	5	15	15	0		0		0	shield_dagger	vik_jav_levy	4	vik_small	vik_sco_alban_javelinmen_short	missile_inf	mob	false	trained	0	sco_officer			true	30.0	280.0	0.0	light_terrain_snipe	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_alban_levy_javelinmen	17	7	vik_cloth	2000	inf_ranged	12	inf_mis	12	9	15	vik_sco_alban_javelins_long	rome_man_sword_shield_javelin_horse	shield_warrior_ranged	9	15	12	0		0		0	shield_dagger	vik_javelin_wood_01	3	vik_small	vik_sco_alban_levy_javelinmen_short	missile_inf_loose	mob	false	rabble	0	sco_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_levy	vo_battle_unit_missile_javelins	vo_battle_unit_generic	0.8	10.0
sco_alban_levy_spearmen	0	0	vik_cloth	2000	inf_melee	4	inf_spr	4	12	15	vik_sco_alban_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	12	15	12	0		0		0	shield_spear_levy		5	vik_small_spear	vik_sco_alban_levy_spearmen_short	melee_inf_loose	mob	false	poorly_trained	0	sco_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
sco_alban_raiders	25	7	vik_cloth	2700	cavalry	6	cav_mis	6	4	15	vik_sco_jav_cav_long	rome_man_sword_shield_javelin_horse	vik_inf_med	4	15	14	0	vik_horse_sword_light	0		60	shield_dagger	vik_jav_cav	5	vik_small	vik_sco_alban_raiders_short	cavalry	mob	false	rabble	0	sco_cavalry_officer			true	30.0	390.0	0.0	cav_melee_raider	30.0	60.0		0	30	false		vo_battle_unit_raiders	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
sco_alban_spearmen	0	0	vik_cloth_helmet	2000	inf_melee	10	inf_spr	10	14	15	vik_sco_alban_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	13	15	15	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_sco_alban_spearmen_short	melee_inf_loose	mob	false	poorly_trained	0	sco_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_alban_warriors	0	0	vik_mail	2000	inf_melee	26	inf_mel	29	20	30	vik_sco_alban_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_champion_melee	26	30	22	0		0		0	shield_sword_champion		4	vik_medium_sword	vik_sco_alban_warriors_short	melee_inf_loose	mob	false	elite	0	sco_officer_hero			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
sco_black_blades	0	0	vik_scale	2000	inf_melee	13	inf_mel	13	23	15	vik_sco_black_blades_long	vik_man_sw_sword_shield_javelin_horse	vik_inf_heavy	23	15	24	0		0		0	vik_sword_elite		6	vik_medium_sword	vik_sco_black_blades_short	melee_inf	mob	false	trained	0	sco_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
sco_catapult	5	9	vik_cloth	1700	artillery	6	art_fld	6	5	15	vik_all_catapult_long	rome_man_sword_onager_crew	shield_peasant_ranged	5	15	15	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	1	sco_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
