key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	senator_total	use_legion_names	can_be_horde	use_military_force_morale	mp_force_gen_template	win_movie	voiceover_subculture	voiceover_faction	voiceover_leader_actor	voiceover_faction_frontend
vik_fact_separatists_west_seaxe	2041791290	vik_sub_cult_english	playable	West Seaxe Usurpers	West Seaxe Usurpers	267	default		false	false	false	data\ui\	data\ui\flags\separatists_westsexa	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_west_seaxe		128.0	128.0	128.0	0	false	false	285	285	You are attacking West Seaxe Usurpers	You are defending against West Seaxe Usurpers		PBS_PARAMETER_UNUSED	true	250.0	194.0	80.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_steinnborg	2041791085	vik_sub_cult_anglo_viking	playable	Steinnborg	Steinnborg	308	default		false	false	false	data\ui\	data\ui\flags\steinnborg	data\ui\flags\	data\ui\flags\	134.0	105.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danelaw_boroughs		128.0	128.0	128.0	0	false	false	285	285	You are attacking Steinnborg	You are defending against Steinnborg		PBS_PARAMETER_UNUSED	true	134.0	105.0	71.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_strat_clut	2041791184	vik_sub_cult_welsh	playable	Strat Clut	Strat Clut	275	default		false	true	true	data\ui\	data\ui\flags\strat_clut	data\ui\flags\	data\ui\flags\	106.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_strat_clut		128.0	128.0	128.0	0	false	false	285	285	You are attacking Strat Clut	You are defending against Strat Clut		PBS_PARAMETER_UNUSED	true	106.0	32.0	25.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen2	vo_factions_welsh_kingdoms
vik_fact_sudreyar	2041791206	vik_sub_cult_viking_gael	playable	Sudreyar	Sudreyar	291	default		false	true	true	data\ui\	data\ui\flags\sudreyar	data\ui\flags\	data\ui\flags\	239.0	220.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nordmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Sudreyar	You are defending against Sudreyar		PBS_PARAMETER_UNUSED	true	239.0	220.0	203.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen1	vo_factions_viking_sea_kings
vik_fact_suth_seaxe	2041791067	vik_sub_cult_english	playable	Suth Seaxe	Suth Seaxe	267	default		false	false	false	data\ui\	data\ui\flags\suthsexa	data\ui\flags\	data\ui\flags\	14.0	42.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_west_seaxe		128.0	128.0	128.0	0	false	false	285	285	You are attacking Suth Seaxe	You are defending against Suth Seaxe		PBS_PARAMETER_UNUSED	true	42.0	62.0	74.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_tuadmuma	2041791428	vik_sub_cult_irish	playable	Tuadmuma	Tuadmuma	285	default		false	false	false	data\ui\	data\ui\flags\tuadmuma	data\ui\flags\	data\ui\flags\	209.0	77.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Tuadmuma	You are defending against Tuadmuma		PBS_PARAMETER_UNUSED	true	209.0	77.0	54.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_ulaid	2041791216	vik_sub_cult_irish	playable	Ulaid	Ulaid	285	default		false	false	false	data\ui\	data\ui\flags\uladh	data\ui\flags\	data\ui\flags\	249.0	198.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Ulaid	You are defending against Ulaid		PBS_PARAMETER_UNUSED	true	249.0	198.0	81.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_vedrafjordr	2041791275	vik_sub_cult_viking_gael	playable	Vedrafjordr	Vedrafjordr	291	default		false	false	false	data\ui\	data\ui\flags\vedrafjordr	data\ui\flags\	data\ui\flags\	140.0	191.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Vedrafjordr	You are defending against Vedrafjordr		PBS_PARAMETER_UNUSED	true	140.0	191.0	182.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_veidrborg	2041791086	vik_sub_cult_anglo_viking	playable	Veidrborg	Veidrborg	308	default		false	false	false	data\ui\	data\ui\flags\veidrborg	data\ui\flags\	data\ui\flags\	154.0	168.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danelaw_boroughs		128.0	128.0	128.0	0	false	false	285	285	You are attacking Veidrborg	You are defending against Veidrborg		PBS_PARAMETER_UNUSED	true	154.0	168.0	194.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_veisafjordr	2041791267	vik_sub_cult_viking_gael	playable	Veisafjordr	Veisafjordr	291	default		false	false	false	data\ui\	data\ui\flags\veisafjordr	data\ui\flags\	data\ui\flags\	206.0	218.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Veisafjordr	You are defending against Veisafjordr		PBS_PARAMETER_UNUSED	true	206.0	218.0	216.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_west_seaxe	2041791045	vik_sub_cult_english	playable	West Seaxe	West Seaxe	267	default		false	true	true	data\ui\	data\ui\flags\westsexa	data\ui\flags\	data\ui\flags\	150.0	31.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_west_seaxe		128.0	128.0	128.0	0	false	false	285	285	You are attacking West Seaxe	You are defending against West Seaxe		PBS_PARAMETER_UNUSED	true	150.0	49.0	41.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen1	vo_factions_anglo_saxons
vik_fact_westernas	2041791481	vik_sub_cult_english	playable	Westernas	Westernas	267	default		false	false	false	data\ui\	data\ui\flags\na_renna	data\ui\flags\	data\ui\flags\	86.0	67.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northleode		128.0	128.0	128.0	0	false	false	285	285	You are attacking Westernas	You are defending against Westernas		PBS_PARAMETER_UNUSED	true	134.0	90.0	71.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_westmoringas	2041791492	vik_sub_cult_english	playable	Westmoringas	Westmoringas	267	default		false	false	false	data\ui\	data\ui\flags\westmoringas	data\ui\flags\	data\ui\flags\	110.0	148.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northleode		128.0	128.0	128.0	0	false	false	285	285	You are attacking Westmoringas	You are defending against Westmoringas		PBS_PARAMETER_UNUSED	true	110.0	148.0	154.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_wicing	2041791419	vik_sub_cult_viking	playable	Wicing	Wicing	291	default		false	false	false	data\ui\	data\ui\flags\vikings	data\ui\flags\	data\ui\flags\	219.0	220.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	norse_raiders		128.0	128.0	128.0	0	false	false	285	285	You are attacking Wicing	You are defending against Wicing		PBS_PARAMETER_UNUSED	true	220.0	219.0	219.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
