key	generate	localised_description	localised_title	ui_icon	ui_image	prioritized	event_category
sw_gifts_region_to_ally_3_vik_reg_heslerton	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Heslerton	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_hripum	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Hripum	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_huntandun	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Huntandun	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_hwitan_aerne	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Hwitan Aerne	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_imblech_ibair	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Imblech Ibair	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_inber_nise	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Inber Nise	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_inis_cathaigh	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Inis Cathaigh	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_inis_patraic	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Inis Patraic	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_laewe	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Laewe	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_afan	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Afan	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_cors	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Cors	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_dewi	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Dewi	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_idloes	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Idloes	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_ildut	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Ildut	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lann_padarn	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lann Padarn	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_latharn	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Latharn	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_latharna	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Latharna	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_licetfelda	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Licetfelda	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_ligeraceaster	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Ligeraceaster	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_linns	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Linns	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lis_mor	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lis Mor	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_liwtune	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Liwtune	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_loch_gabhair	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Loch Gabhair	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_loch_raich	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Loch Raich	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lonceaster	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lonceaster	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_lude	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Lude	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_maeldune	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Maeldune	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_mailros	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Mailros	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_mathrafal	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Mathrafal	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_menevia	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Menevia	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_middeherst	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Middeherst	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_moige_bile	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Moige Bile	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_na_seciri	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Na Sceiri	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_nedd	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Nedd	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_oswaldestroe	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Oswaldestroe	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_otergimele	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Otergimele	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_oxnaforda	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Oxnaforda	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_pefenesea	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Pefenesea	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_poclintun	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Poclintun	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_porteceaster	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Porteceaster	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rath_luraig	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rath Luraig	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rinnin	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rinnin	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rocheberie	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rocheberie	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rofeceaster	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rofeceaster	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_ros	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Ros	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_ros_ailithir	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Ros Ailithir	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_ros_cuissine	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Ros Cuissine	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_ros_maircind	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Ros Maircind	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rucestr	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rucestr	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_rudglann	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Rudglann	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_saigher	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Saigher	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sancte_albanes	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sancte Albanes	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sancte_eadmundes	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sancte Eadmundes	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sancte_germanes	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sancte Germanes	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sancte_ye	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sancte Ye	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sceaftesburg	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sceaftesburg	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_scireburnan	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Scireburnan	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sconnin	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sconnin	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_scrobbesburg	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Scrobbesburg	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_sreth_belin	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Sreth Belin	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_staefford	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Staefford	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_staeningum	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Staeningum	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_stoc	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Stoc	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_stornochway	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Stornochway	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_stutfall	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Stutfall	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_suthhamtun	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Suthhamtun	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_tanet	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Tanet	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_terra_incognita	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Terra Incognita	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_theodford	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Theodford	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_thursa	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Thursa	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_tilaburg	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Tilaburg	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_torfness	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Torfness	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_totanes	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Totanaes	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_tuaim	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Tuaim	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_tuam_greine	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Tuam Greine	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_tureceseig	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Tureceseig	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_waecet	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Waecet	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_wigingamere	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Wigingamere	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_wigracestre	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Wigraceaster	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_wiht	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Wiht	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_wiltun	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Wiltun	message_generic_news.png	vik_event_debate	true	Ybor
sw_gifts_region_to_ally_3_vik_reg_wyrcesuuyrthe	false	We have recaptured a village belonging to one of our allies and thus ought to return it to them. We've already taken advantage of our ally in his weakness and stolen much of his land; continuing this course of action may seriously harm our relations.	Allied Land Taken at Wyrcesuuyrthe	message_generic_news.png	vik_event_debate	true	Ybor
sw_hof_1_vik_reg_aberffro	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Aberffro	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_aberteifi	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Aberteifi	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_achadh_bo	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Achadh Bo	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_aethelingaeg	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Aethelingaeg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_airchardan	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Airchardan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_bebbanburg	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Bebbanburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_blascona	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Blascona	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_bornais	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Bornais	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_cair_gwent	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Cair Gwent	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_caisil	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Caisil	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_cantwaraburg	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Cantwaraburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_carleol	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Carleol	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_casteltoun	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Casteltoun	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_cathair_commain	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Cathair Commain	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_ceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Ceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_cetretha	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Cetretha	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_cippanhamm	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Cippanhamm	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_colneceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Colneceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_corcach	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Corcach	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_dinefwr	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dinefwr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_doreceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Doreceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_druim_da_ethiar	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Druim da Ethiar	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_dun_att	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dun Att	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_dun_foither	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dun Foither	message_generic_news.png	vik_event_paganism	true	Ybor
