id	incident_key	payload_key	value
27276336	sw_foreign_mine_vik_reg_ros_maircind	TARGET	EVENT
27276337	sw_foreign_mine_vik_reg_ros_maircind	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276338	sw_foreign_mine_vik_reg_rucestr	sw_foreign_mine	DURATION[4];GLOBAL
27276339	sw_foreign_mine_vik_reg_rucestr	TARGET	EVENT
27276340	sw_foreign_mine_vik_reg_rucestr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276341	sw_foreign_mine_vik_reg_rudglann	sw_foreign_mine	DURATION[4];GLOBAL
27276342	sw_foreign_mine_vik_reg_rudglann	TARGET	EVENT
27276343	sw_foreign_mine_vik_reg_rudglann	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276344	sw_foreign_mine_vik_reg_saigher	sw_foreign_mine	DURATION[4];GLOBAL
27276345	sw_foreign_mine_vik_reg_saigher	TARGET	EVENT
27276346	sw_foreign_mine_vik_reg_saigher	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276347	sw_foreign_mine_vik_reg_sancte_albanes	sw_foreign_mine	DURATION[4];GLOBAL
27276348	sw_foreign_mine_vik_reg_sancte_albanes	TARGET	EVENT
27276349	sw_foreign_mine_vik_reg_sancte_albanes	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276350	sw_foreign_mine_vik_reg_sancte_eadmundes	sw_foreign_mine	DURATION[4];GLOBAL
27276351	sw_foreign_mine_vik_reg_sancte_eadmundes	TARGET	EVENT
27276352	sw_foreign_mine_vik_reg_sancte_eadmundes	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276353	sw_foreign_mine_vik_reg_sancte_germanes	sw_foreign_mine	DURATION[4];GLOBAL
27276354	sw_foreign_mine_vik_reg_sancte_germanes	TARGET	EVENT
27276355	sw_foreign_mine_vik_reg_sancte_germanes	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276356	sw_foreign_mine_vik_reg_sancte_ye	sw_foreign_mine	DURATION[4];GLOBAL
27276357	sw_foreign_mine_vik_reg_sancte_ye	TARGET	EVENT
27276358	sw_foreign_mine_vik_reg_sancte_ye	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276359	sw_foreign_mine_vik_reg_sceaftesburg	sw_foreign_mine	DURATION[4];GLOBAL
27276360	sw_foreign_mine_vik_reg_sceaftesburg	TARGET	EVENT
27276361	sw_foreign_mine_vik_reg_sceaftesburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276362	sw_foreign_mine_vik_reg_scireburnan	sw_foreign_mine	DURATION[4];GLOBAL
27276363	sw_foreign_mine_vik_reg_scireburnan	TARGET	EVENT
27276364	sw_foreign_mine_vik_reg_scireburnan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276365	sw_foreign_mine_vik_reg_sconnin	sw_foreign_mine	DURATION[4];GLOBAL
27276366	sw_foreign_mine_vik_reg_sconnin	TARGET	EVENT
27276367	sw_foreign_mine_vik_reg_sconnin	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276368	sw_foreign_mine_vik_reg_scrobbesburg	sw_foreign_mine	DURATION[4];GLOBAL
27276369	sw_foreign_mine_vik_reg_scrobbesburg	TARGET	EVENT
27276370	sw_foreign_mine_vik_reg_scrobbesburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276371	sw_foreign_mine_vik_reg_sreth_belin	sw_foreign_mine	DURATION[4];GLOBAL
27276372	sw_foreign_mine_vik_reg_sreth_belin	TARGET	EVENT
27276373	sw_foreign_mine_vik_reg_sreth_belin	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276374	sw_foreign_mine_vik_reg_staefford	sw_foreign_mine	DURATION[4];GLOBAL
27276375	sw_foreign_mine_vik_reg_staefford	TARGET	EVENT
27276376	sw_foreign_mine_vik_reg_staefford	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276377	sw_foreign_mine_vik_reg_staeningum	sw_foreign_mine	DURATION[4];GLOBAL
27276378	sw_foreign_mine_vik_reg_staeningum	TARGET	EVENT
27276379	sw_foreign_mine_vik_reg_staeningum	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276380	sw_foreign_mine_vik_reg_stoc	sw_foreign_mine	DURATION[4];GLOBAL
27276381	sw_foreign_mine_vik_reg_stoc	TARGET	EVENT
27276382	sw_foreign_mine_vik_reg_stoc	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276383	sw_foreign_mine_vik_reg_stornochway	sw_foreign_mine	DURATION[4];GLOBAL
27276384	sw_foreign_mine_vik_reg_stornochway	TARGET	EVENT
27276385	sw_foreign_mine_vik_reg_stornochway	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276386	sw_foreign_mine_vik_reg_stutfall	sw_foreign_mine	DURATION[4];GLOBAL
27276387	sw_foreign_mine_vik_reg_stutfall	TARGET	EVENT
27276388	sw_foreign_mine_vik_reg_stutfall	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276389	sw_foreign_mine_vik_reg_suthhamtun	sw_foreign_mine	DURATION[4];GLOBAL
27276390	sw_foreign_mine_vik_reg_suthhamtun	TARGET	EVENT
27276391	sw_foreign_mine_vik_reg_suthhamtun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276392	sw_foreign_mine_vik_reg_tanet	sw_foreign_mine	DURATION[4];GLOBAL
27276393	sw_foreign_mine_vik_reg_tanet	TARGET	EVENT
27276394	sw_foreign_mine_vik_reg_tanet	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276395	sw_foreign_mine_vik_reg_terra_incognita	sw_foreign_mine	DURATION[4];GLOBAL
27276396	sw_foreign_mine_vik_reg_terra_incognita	TARGET	EVENT
27276397	sw_foreign_mine_vik_reg_terra_incognita	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276398	sw_foreign_mine_vik_reg_theodford	sw_foreign_mine	DURATION[4];GLOBAL
27276399	sw_foreign_mine_vik_reg_theodford	TARGET	EVENT
27276400	sw_foreign_mine_vik_reg_theodford	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276401	sw_foreign_mine_vik_reg_thursa	sw_foreign_mine	DURATION[4];GLOBAL
27276402	sw_foreign_mine_vik_reg_thursa	TARGET	EVENT
27276403	sw_foreign_mine_vik_reg_thursa	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276404	sw_foreign_mine_vik_reg_tilaburg	sw_foreign_mine	DURATION[4];GLOBAL
27276405	sw_foreign_mine_vik_reg_tilaburg	TARGET	EVENT
27276406	sw_foreign_mine_vik_reg_tilaburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276407	sw_foreign_mine_vik_reg_torfness	sw_foreign_mine	DURATION[4];GLOBAL
27276408	sw_foreign_mine_vik_reg_torfness	TARGET	EVENT
27276409	sw_foreign_mine_vik_reg_torfness	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276410	sw_foreign_mine_vik_reg_totanes	sw_foreign_mine	DURATION[4];GLOBAL
27276411	sw_foreign_mine_vik_reg_totanes	TARGET	EVENT
27276412	sw_foreign_mine_vik_reg_totanes	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276413	sw_foreign_mine_vik_reg_tuaim	sw_foreign_mine	DURATION[4];GLOBAL
27276414	sw_foreign_mine_vik_reg_tuaim	TARGET	EVENT
27276415	sw_foreign_mine_vik_reg_tuaim	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276416	sw_foreign_mine_vik_reg_tuam_greine	sw_foreign_mine	DURATION[4];GLOBAL
27276417	sw_foreign_mine_vik_reg_tuam_greine	TARGET	EVENT
27276418	sw_foreign_mine_vik_reg_tuam_greine	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276419	sw_foreign_mine_vik_reg_tureceseig	sw_foreign_mine	DURATION[4];GLOBAL
27276420	sw_foreign_mine_vik_reg_tureceseig	TARGET	EVENT
27276421	sw_foreign_mine_vik_reg_tureceseig	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276422	sw_foreign_mine_vik_reg_waecet	sw_foreign_mine	DURATION[4];GLOBAL
27276423	sw_foreign_mine_vik_reg_waecet	TARGET	EVENT
27276424	sw_foreign_mine_vik_reg_waecet	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276425	sw_foreign_mine_vik_reg_wigingamere	sw_foreign_mine	DURATION[4];GLOBAL
27276426	sw_foreign_mine_vik_reg_wigingamere	TARGET	EVENT
27276427	sw_foreign_mine_vik_reg_wigingamere	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276428	sw_foreign_mine_vik_reg_wigracestre	sw_foreign_mine	DURATION[4];GLOBAL
27276429	sw_foreign_mine_vik_reg_wigracestre	TARGET	EVENT
27276430	sw_foreign_mine_vik_reg_wigracestre	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276431	sw_foreign_mine_vik_reg_wiht	sw_foreign_mine	DURATION[4];GLOBAL
27276432	sw_foreign_mine_vik_reg_wiht	TARGET	EVENT
27276433	sw_foreign_mine_vik_reg_wiht	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276434	sw_foreign_mine_vik_reg_wiltun	sw_foreign_mine	DURATION[4];GLOBAL
27276435	sw_foreign_mine_vik_reg_wiltun	TARGET	EVENT
27276436	sw_foreign_mine_vik_reg_wiltun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276437	sw_foreign_mine_vik_reg_wyrcesuuyrthe	sw_foreign_mine	DURATION[4];GLOBAL
27276438	sw_foreign_mine_vik_reg_wyrcesuuyrthe	TARGET	EVENT
27276439	sw_foreign_mine_vik_reg_wyrcesuuyrthe	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276440	sw_foreign_ports_vik_reg_aberffro	sw_foreign_ports	DURATION[12];GLOBAL
27276441	sw_foreign_ports_vik_reg_aberffro	TARGET	EVENT
27276442	sw_foreign_ports_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276443	sw_foreign_ports_vik_reg_aberteifi	sw_foreign_ports	DURATION[12];GLOBAL
27276444	sw_foreign_ports_vik_reg_aberteifi	TARGET	EVENT
27276445	sw_foreign_ports_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276446	sw_foreign_ports_vik_reg_achadh_bo	sw_foreign_ports	DURATION[12];GLOBAL
27276447	sw_foreign_ports_vik_reg_achadh_bo	TARGET	EVENT
27276448	sw_foreign_ports_vik_reg_achadh_bo	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276449	sw_foreign_ports_vik_reg_aethelingaeg	sw_foreign_ports	DURATION[12];GLOBAL
27276450	sw_foreign_ports_vik_reg_aethelingaeg	TARGET	EVENT
27276451	sw_foreign_ports_vik_reg_aethelingaeg	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276452	sw_foreign_ports_vik_reg_airchardan	sw_foreign_ports	DURATION[12];GLOBAL
27276453	sw_foreign_ports_vik_reg_airchardan	TARGET	EVENT
27276454	sw_foreign_ports_vik_reg_airchardan	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276455	sw_foreign_ports_vik_reg_bebbanburg	sw_foreign_ports	DURATION[12];GLOBAL
27276456	sw_foreign_ports_vik_reg_bebbanburg	TARGET	EVENT
27276457	sw_foreign_ports_vik_reg_bebbanburg	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276458	sw_foreign_ports_vik_reg_blascona	sw_foreign_ports	DURATION[12];GLOBAL
27276459	sw_foreign_ports_vik_reg_blascona	TARGET	EVENT
27276460	sw_foreign_ports_vik_reg_blascona	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276461	sw_foreign_ports_vik_reg_bornais	sw_foreign_ports	DURATION[12];GLOBAL
27276462	sw_foreign_ports_vik_reg_bornais	TARGET	EVENT
27276463	sw_foreign_ports_vik_reg_bornais	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276464	sw_foreign_ports_vik_reg_cair_gwent	sw_foreign_ports	DURATION[12];GLOBAL
27276465	sw_foreign_ports_vik_reg_cair_gwent	TARGET	EVENT
27276466	sw_foreign_ports_vik_reg_cair_gwent	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276467	sw_foreign_ports_vik_reg_caisil	sw_foreign_ports	DURATION[12];GLOBAL
27276468	sw_foreign_ports_vik_reg_caisil	TARGET	EVENT
27276469	sw_foreign_ports_vik_reg_caisil	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276470	sw_foreign_ports_vik_reg_cantwaraburg	sw_foreign_ports	DURATION[12];GLOBAL
27276471	sw_foreign_ports_vik_reg_cantwaraburg	TARGET	EVENT
27276472	sw_foreign_ports_vik_reg_cantwaraburg	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276473	sw_foreign_ports_vik_reg_carleol	sw_foreign_ports	DURATION[12];GLOBAL
27276474	sw_foreign_ports_vik_reg_carleol	TARGET	EVENT
27276475	sw_foreign_ports_vik_reg_carleol	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276476	sw_foreign_ports_vik_reg_casteltoun	sw_foreign_ports	DURATION[12];GLOBAL
27276477	sw_foreign_ports_vik_reg_casteltoun	TARGET	EVENT
27276478	sw_foreign_ports_vik_reg_casteltoun	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276479	sw_foreign_ports_vik_reg_cathair_commain	sw_foreign_ports	DURATION[12];GLOBAL
27276480	sw_foreign_ports_vik_reg_cathair_commain	TARGET	EVENT
27276481	sw_foreign_ports_vik_reg_cathair_commain	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276482	sw_foreign_ports_vik_reg_ceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276483	sw_foreign_ports_vik_reg_ceaster	TARGET	EVENT
27276484	sw_foreign_ports_vik_reg_ceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276485	sw_foreign_ports_vik_reg_cetretha	sw_foreign_ports	DURATION[12];GLOBAL
27276486	sw_foreign_ports_vik_reg_cetretha	TARGET	EVENT
27276487	sw_foreign_ports_vik_reg_cetretha	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276488	sw_foreign_ports_vik_reg_cippanhamm	sw_foreign_ports	DURATION[12];GLOBAL
27276489	sw_foreign_ports_vik_reg_cippanhamm	TARGET	EVENT
27276490	sw_foreign_ports_vik_reg_cippanhamm	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276491	sw_foreign_ports_vik_reg_colneceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276492	sw_foreign_ports_vik_reg_colneceaster	TARGET	EVENT
27276493	sw_foreign_ports_vik_reg_colneceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276494	sw_foreign_ports_vik_reg_corcach	sw_foreign_ports	DURATION[12];GLOBAL
27276495	sw_foreign_ports_vik_reg_corcach	TARGET	EVENT
27276496	sw_foreign_ports_vik_reg_corcach	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276497	sw_foreign_ports_vik_reg_dinefwr	sw_foreign_ports	DURATION[12];GLOBAL
27276498	sw_foreign_ports_vik_reg_dinefwr	TARGET	EVENT
27276499	sw_foreign_ports_vik_reg_dinefwr	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276500	sw_foreign_ports_vik_reg_doreceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276501	sw_foreign_ports_vik_reg_doreceaster	TARGET	EVENT
27276502	sw_foreign_ports_vik_reg_doreceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276503	sw_foreign_ports_vik_reg_druim_da_ethiar	sw_foreign_ports	DURATION[12];GLOBAL
27276504	sw_foreign_ports_vik_reg_druim_da_ethiar	TARGET	EVENT
27276505	sw_foreign_ports_vik_reg_druim_da_ethiar	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276506	sw_foreign_ports_vik_reg_dun_att	sw_foreign_ports	DURATION[12];GLOBAL
27276507	sw_foreign_ports_vik_reg_dun_att	TARGET	EVENT
27276508	sw_foreign_ports_vik_reg_dun_att	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276509	sw_foreign_ports_vik_reg_dun_foither	sw_foreign_ports	DURATION[12];GLOBAL
27276510	sw_foreign_ports_vik_reg_dun_foither	TARGET	EVENT
27276511	sw_foreign_ports_vik_reg_dun_foither	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276512	sw_foreign_ports_vik_reg_dun_patraic	sw_foreign_ports	DURATION[12];GLOBAL
27276513	sw_foreign_ports_vik_reg_dun_patraic	TARGET	EVENT
27276514	sw_foreign_ports_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276515	sw_foreign_ports_vik_reg_dun_sebuirgi	sw_foreign_ports	DURATION[12];GLOBAL
27276516	sw_foreign_ports_vik_reg_dun_sebuirgi	TARGET	EVENT
27276517	sw_foreign_ports_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276518	sw_foreign_ports_vik_reg_dyflin	sw_foreign_ports	DURATION[12];GLOBAL
27276519	sw_foreign_ports_vik_reg_dyflin	TARGET	EVENT
27276520	sw_foreign_ports_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276521	sw_foreign_ports_vik_reg_eidenburg	sw_foreign_ports	DURATION[12];GLOBAL
27276522	sw_foreign_ports_vik_reg_eidenburg	TARGET	EVENT
27276523	sw_foreign_ports_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276524	sw_foreign_ports_vik_reg_eoferwic	sw_foreign_ports	DURATION[12];GLOBAL
27276525	sw_foreign_ports_vik_reg_eoferwic	TARGET	EVENT
27276526	sw_foreign_ports_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276527	sw_foreign_ports_vik_reg_exanceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276528	sw_foreign_ports_vik_reg_exanceaster	TARGET	EVENT
27276529	sw_foreign_ports_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276530	sw_foreign_ports_vik_reg_gleawceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276531	sw_foreign_ports_vik_reg_gleawceaster	TARGET	EVENT
27276532	sw_foreign_ports_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276533	sw_foreign_ports_vik_reg_grantabrycg	sw_foreign_ports	DURATION[12];GLOBAL
27276534	sw_foreign_ports_vik_reg_grantabrycg	TARGET	EVENT
27276535	sw_foreign_ports_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276536	sw_foreign_ports_vik_reg_grianan_aileach	sw_foreign_ports	DURATION[12];GLOBAL
27276537	sw_foreign_ports_vik_reg_grianan_aileach	TARGET	EVENT
27276538	sw_foreign_ports_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276539	sw_foreign_ports_vik_reg_guvan	sw_foreign_ports	DURATION[12];GLOBAL
27276540	sw_foreign_ports_vik_reg_guvan	TARGET	EVENT
27276541	sw_foreign_ports_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276542	sw_foreign_ports_vik_reg_haestingas	sw_foreign_ports	DURATION[12];GLOBAL
27276543	sw_foreign_ports_vik_reg_haestingas	TARGET	EVENT
27276544	sw_foreign_ports_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276545	sw_foreign_ports_vik_reg_hlymrekr	sw_foreign_ports	DURATION[12];GLOBAL
27276546	sw_foreign_ports_vik_reg_hlymrekr	TARGET	EVENT
27276547	sw_foreign_ports_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276548	sw_foreign_ports_vik_reg_inis_faithlenn	sw_foreign_ports	DURATION[12];GLOBAL
27276549	sw_foreign_ports_vik_reg_inis_faithlenn	TARGET	EVENT
27276550	sw_foreign_ports_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276551	sw_foreign_ports_vik_reg_ioua	sw_foreign_ports	DURATION[12];GLOBAL
27276552	sw_foreign_ports_vik_reg_ioua	TARGET	EVENT
27276553	sw_foreign_ports_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276554	sw_foreign_ports_vik_reg_lindcylne	sw_foreign_ports	DURATION[12];GLOBAL
27276555	sw_foreign_ports_vik_reg_lindcylne	TARGET	EVENT
27276556	sw_foreign_ports_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276557	sw_foreign_ports_vik_reg_loidis	sw_foreign_ports	DURATION[12];GLOBAL
27276558	sw_foreign_ports_vik_reg_loidis	TARGET	EVENT
27276559	sw_foreign_ports_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276560	sw_foreign_ports_vik_reg_lunden	sw_foreign_ports	DURATION[12];GLOBAL
27276561	sw_foreign_ports_vik_reg_lunden	TARGET	EVENT
27276562	sw_foreign_ports_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276563	sw_foreign_ports_vik_reg_mameceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276564	sw_foreign_ports_vik_reg_mameceaster	TARGET	EVENT
27276565	sw_foreign_ports_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276566	sw_foreign_ports_vik_reg_nas	sw_foreign_ports	DURATION[12];GLOBAL
27276567	sw_foreign_ports_vik_reg_nas	TARGET	EVENT
27276568	sw_foreign_ports_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276569	sw_foreign_ports_vik_reg_northhamtun	sw_foreign_ports	DURATION[12];GLOBAL
27276570	sw_foreign_ports_vik_reg_northhamtun	TARGET	EVENT
27276571	sw_foreign_ports_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276572	sw_foreign_ports_vik_reg_northwic	sw_foreign_ports	DURATION[12];GLOBAL
27276573	sw_foreign_ports_vik_reg_northwic	TARGET	EVENT
27276574	sw_foreign_ports_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276575	sw_foreign_ports_vik_reg_rath_cruachan	sw_foreign_ports	DURATION[12];GLOBAL
27276576	sw_foreign_ports_vik_reg_rath_cruachan	TARGET	EVENT
27276577	sw_foreign_ports_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276578	sw_foreign_ports_vik_reg_rendlesham	sw_foreign_ports	DURATION[12];GLOBAL
27276579	sw_foreign_ports_vik_reg_rendlesham	TARGET	EVENT
27276580	sw_foreign_ports_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276581	sw_foreign_ports_vik_reg_scoan	sw_foreign_ports	DURATION[12];GLOBAL
27276582	sw_foreign_ports_vik_reg_scoan	TARGET	EVENT
27276583	sw_foreign_ports_vik_reg_scoan	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276584	sw_foreign_ports_vik_reg_seolesigge	sw_foreign_ports	DURATION[12];GLOBAL
27276585	sw_foreign_ports_vik_reg_seolesigge	TARGET	EVENT
27276586	sw_foreign_ports_vik_reg_seolesigge	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276587	sw_foreign_ports_vik_reg_snotingaham	sw_foreign_ports	DURATION[12];GLOBAL
27276588	sw_foreign_ports_vik_reg_snotingaham	TARGET	EVENT
27276589	sw_foreign_ports_vik_reg_snotingaham	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276590	sw_foreign_ports_vik_reg_steanford	sw_foreign_ports	DURATION[12];GLOBAL
27276591	sw_foreign_ports_vik_reg_steanford	TARGET	EVENT
27276592	sw_foreign_ports_vik_reg_steanford	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276593	sw_foreign_ports_vik_reg_tamworthige	sw_foreign_ports	DURATION[12];GLOBAL
27276594	sw_foreign_ports_vik_reg_tamworthige	TARGET	EVENT
27276595	sw_foreign_ports_vik_reg_tamworthige	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276596	sw_foreign_ports_vik_reg_tintagol	sw_foreign_ports	DURATION[12];GLOBAL
27276597	sw_foreign_ports_vik_reg_tintagol	TARGET	EVENT
27276598	sw_foreign_ports_vik_reg_tintagol	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276599	sw_foreign_ports_vik_reg_tor_in_duine	sw_foreign_ports	DURATION[12];GLOBAL
27276600	sw_foreign_ports_vik_reg_tor_in_duine	TARGET	EVENT
27276601	sw_foreign_ports_vik_reg_tor_in_duine	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276602	sw_foreign_ports_vik_reg_vedrafjordr	sw_foreign_ports	DURATION[12];GLOBAL
27276603	sw_foreign_ports_vik_reg_vedrafjordr	TARGET	EVENT
27276604	sw_foreign_ports_vik_reg_vedrafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276605	sw_foreign_ports_vik_reg_veisafjordr	sw_foreign_ports	DURATION[12];GLOBAL
27276606	sw_foreign_ports_vik_reg_veisafjordr	TARGET	EVENT
27276607	sw_foreign_ports_vik_reg_veisafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276608	sw_foreign_ports_vik_reg_waerincwicum	sw_foreign_ports	DURATION[12];GLOBAL
27276609	sw_foreign_ports_vik_reg_waerincwicum	TARGET	EVENT
27276610	sw_foreign_ports_vik_reg_waerincwicum	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276611	sw_foreign_ports_vik_reg_werham	sw_foreign_ports	DURATION[12];GLOBAL
27276612	sw_foreign_ports_vik_reg_werham	TARGET	EVENT
27276613	sw_foreign_ports_vik_reg_werham	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276614	sw_foreign_ports_vik_reg_wintanceaster	sw_foreign_ports	DURATION[12];GLOBAL
27276615	sw_foreign_ports_vik_reg_wintanceaster	TARGET	EVENT
27276616	sw_foreign_ports_vik_reg_wintanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_warriors_80]
27276617	sw_foreign_priest_assaulted_vik_reg_aberffro	sw_foreign_priest_assaulted	DURATION[4];GLOBAL
27276618	sw_foreign_priest_assaulted_vik_reg_aberffro	TARGET	EVENT
27276619	sw_foreign_priest_assaulted_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27276620	sw_foreign_priest_assaulted_vik_reg_aberteifi	sw_foreign_priest_assaulted	DURATION[4];GLOBAL
27276621	sw_foreign_priest_assaulted_vik_reg_aberteifi	TARGET	EVENT
27276622	sw_foreign_priest_assaulted_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
